label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.805,-4.08375,-4.08375,-2.59239,-0.818464,-0.134071,-1.26421,-1.86627,-1.99385,-2.6366,-2.6366,-2.72203,-2.66878,-2.72203,-2.51555,-1.72392,12126,
