label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.70322,-3.18034,-2.82816,-1.99001,-0.757915,-0.199259,-0.99636,-1.51523,-2.046,-2.35916,-2.57828,-2.70322,-2.60631,-2.90734,-2.47065,-1.62404,12117,
