label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.70333,-4.08354,-3.18045,-2.30539,-0.759462,-0.164984,-1.14252,-1.69615,-2.14402,-2.35114,-2.49247,-2.90745,-2.80478,-2.80478,-2.60642,-1.66193,12120,
