label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.805,-4.08375,-2.93763,-2.35948,-0.783593,-0.150064,-1.21865,-1.7453,-2.02685,-2.45028,-2.78272,-2.60663,-3.04236,-2.62136,-2.6366,-1.68755,12126,
