label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.805,-4.08375,-4.08375,-2.49269,-0.82824,-0.130574,-1.2769,-1.92539,-1.99739,-2.60663,-2.56524,-2.82848,-2.74133,-2.55227,-2.49269,-1.74133,12126,
