label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.82827,-3.23844,-3.18045,-2.35926,-0.768829,-0.159569,-1.16498,-1.69084,-2.10581,-2.48148,-2.55206,-2.72181,-2.87942,-2.78251,-2.56502,-1.677,12120,
