label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80489,-3.23855,-3.18056,-2.35937,-0.769147,-0.156841,-1.18164,-1.73925,-2.06661,-2.49258,-2.55217,-2.72192,-3.00446,-2.59228,-2.66867,-1.68225,12123,
