label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3903,-0.492029,1465,-0.917404,1886,-0.807767,1700,-0.852834,1397,-0.938031,1107,-1.039,378,-1.5049,139,-1.93741,57,-2.32011,44,-2.43033,14,-2.90745,0,-4.08354,0,-4.08354,0,-4.08354,10,-3.04215,20,-2.76132,12120,
