label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80521,-4.08397,-4.08397,-2.56545,-0.883118,-0.114226,-1.35724,-1.86912,-2.20891,-2.35157,-2.63681,-2.76175,-2.76175,-2.385,-2.8287,-1.75153,12132,
