label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.805,-4.08375,-4.08375,-2.56524,-0.835535,-0.125333,-1.32033,-1.91349,-2.03843,-2.50397,-2.59239,-2.8533,-2.82848,-2.48169,-2.72203,-1.73351,12126,
