label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.74047,-2.72117,-2.47011,-1.92756,-0.771139,-0.250256,-0.911459,-1.25552,-1.64514,-2.09167,-2.16908,-2.80414,-2.65153,-2.66792,-2.63574,-1.56835,12102,
