label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3016,-0.604393,1906,-0.803618,2529,-0.680848,2689,-0.654216,1324,-0.961752,557,-1.33733,68,-2.24512,19,-2.78294,14,-2.90788,10,-3.04258,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,12132,
