label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,4177,-0.462463,1361,-0.949254,1611,-0.876066,1428,-0.928399,1227,-0.994233,1252,-0.98548,494,-1.38883,258,-1.67013,144,-1.92206,71,-2.2261,36,-2.51523,20,-2.76121,8,-3.12919,0,-4.08343,0,-4.08343,30,-2.59207,12117,
