label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.805,-4.08375,-4.08375,-2.56524,-0.860257,-0.119164,-1.34181,-1.89906,-2.10603,-2.39356,-2.6366,-2.76153,-2.8533,-2.35948,-3.00457,-1.7453,12126,
