label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3331,-0.561048,1801,-0.827999,2208,-0.739558,2388,-0.705537,1436,-0.926297,725,-1.22282,141,-1.93147,47,-2.40251,14,-2.90766,15,-2.87963,0,-4.08375,14,-2.90766,6,-3.23866,0,-4.08375,0,-4.08375,0,-4.08375,12126,
