label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3105,-0.591552,1907,-0.803175,2433,-0.697433,2485,-0.688252,1406,-0.935459,640,-1.2769,101,-2.07515,6,-3.23866,23,-2.70354,14,-2.90766,6,-3.23866,0,-4.08375,0,-4.08375,0,-4.08375,0,-4.08375,0,-4.08375,12126,
