label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.70333,-3.18045,-2.82827,-1.93432,-0.748683,-0.215247,-0.968594,-1.4284,-1.94052,-2.29115,-2.78251,-2.55206,-2.87942,-2.6856,-2.76132,-1.56899,12120,
