label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3430,-0.547688,1834,-0.819472,2121,-0.756363,1739,-0.842559,1090,-1.04528,700,-1.23739,525,-1.36212,211,-1.75677,191,-1.79981,87,-2.13863,51,-2.3671,39,-2.48105,16,-2.85266,13,-2.93698,10,-3.04172,51,-2.3671,12108,
