label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.11932,-2.49204,-1.88998,-1.54529,-1.0578,-0.299133,-0.842559,-1.52681,-2.11463,-1.10998,-1.9793,-1.56459,-2.16929,-2.0262,-1.90992,-1.46401,12108,
