label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-3.18002,-3.12887,-2.52681,-1.01012,-0.103879,-1.29992,-1.65986,-2.16403,-2.40187,-2.48105,-2.76089,-2.7029,-2.57796,-2.82784,-1.76296,12108,
