label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2808,-0.634557,2001,-0.781644,3066,-0.596395,2499,-0.685168,1183,-1.00976,337,-1.55419,133,-1.956,24,-2.68517,28,-2.62071,0,-4.08311,0,-4.08311,5,-3.30496,0,-4.08311,0,-4.08311,0,-4.08311,24,-2.68517,12108,
