label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,4599,-0.42035,197,-1.78644,218,-1.74266,408,-1.47138,1848,-0.816171,4089,-0.471385,48,-2.39291,39,-2.48105,43,-2.43966,97,-2.09188,176,-1.83514,63,-2.27693,59,-2.30496,13,-2.93698,36,-2.51491,175,-1.8376,12108,
