label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2940,-0.614613,2067,-0.767558,2628,-0.663318,2231,-0.734414,1292,-0.97151,535,-1.35394,193,-1.79531,113,-2.0262,56,-2.32723,20,-2.76089,4,-3.38414,0,-4.08311,0,-4.08311,0,-4.08311,5,-3.30496,24,-2.68517,12108,
