label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,5029,-0.38154,1177,-1.01196,1037,-1.06691,1171,-1.01418,961,-1.09993,604,-1.30135,420,-1.45883,301,-1.6031,274,-1.64378,303,-1.60023,191,-1.79981,165,-1.863,84,-2.15369,79,-2.18002,78,-2.18548,234,-1.71204,12108,
