label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-3.18002,-4.08311,-2.53904,-1.03661,-0.0942373,-1.33803,-1.75883,-2.15883,-2.63595,-2.45986,-2.42035,-3.48105,-2.80435,-2.66813,-1.79085,12108,
