label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.08311,-4.08311,-2.74069,-2.74069,-1.10447,-0.0814611,-1.35475,-1.92475,-2.08747,-2.82784,-2.66813,-2.60599,-2.90702,-2.76089,-2.85266,-1.82066,12108,
