label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-2.85266,-2.41101,-2.24426,-0.902123,-0.171471,-1.08224,-1.42224,-1.76296,-2.04968,-2.07879,-2.15883,-2.63595,-2.93698,-2.96916,-1.62071,12108,
