label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,5126,-0.373245,850,-1.15318,1041,-1.06524,1150,-1.02203,1130,-1.02965,684,-1.24742,443,-1.43573,359,-1.52681,285,-1.62674,298,-1.60744,171,-1.84758,106,-2.05372,76,-2.19662,112,-2.03003,54,-2.34275,223,-1.73286,12108,
