label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.08311,-4.08311,-2.76089,-2.76089,-1.20115,-0.0715801,-1.36461,-1.93389,-2.21388,-2.52681,-2.76089,-2.72138,-2.51491,-2.90702,-3.08311,-1.85522,12108,
