label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-3.18002,-2.87899,-2.37554,-0.937912,-0.125022,-1.20459,-1.69041,-1.99675,-2.28377,-2.34275,-2.78208,-3.12887,-2.7029,-2.53904,-1.71575,12108,
