label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.08311,-4.08311,-2.74069,-2.78208,-1.14459,-0.0766422,-1.36627,-1.92174,-2.17462,-2.72138,-2.59175,-2.66813,-2.74069,-2.68517,-2.93698,-1.84256,12108,
