label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.85266,-2.93698,-2.52681,-2.16403,-0.907017,-0.182141,-1.05739,-1.35883,-1.73676,-1.98274,-2.0578,-2.24426,-2.27019,-2.78208,-2.93698,-1.60599,12108,
