label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-4.08311,-2.7029,-2.23185,-0.900408,-0.139663,-1.20574,-1.55035,-1.98274,-2.10084,-2.33492,-2.93698,-2.43966,-2.80435,-2.66813,-1.69929,12108,
