label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-3.18002,-3.12887,-2.52681,-1.0209,-0.100611,-1.31744,-1.65174,-2.15883,-2.80435,-2.41101,-2.60599,-2.56459,-2.85266,-2.82784,-1.77561,12108,
