label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2745,-0.644408,2039,-0.773478,3272,-0.568162,2647,-0.66019,1045,-1.06358,237,-1.70653,48,-2.39291,29,-2.60599,11,-3.00393,11,-3.00393,0,-4.08311,0,-4.08311,0,-4.08311,0,-4.08311,0,-4.08311,24,-2.68517,12108,
