label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.08311,-4.08311,-2.90702,-2.62071,-1.08703,-0.0828044,-1.3613,-1.94957,-2.19662,-2.40187,-2.66813,-2.76089,-2.78208,-2.76089,-2.76089,-1.82066,12108,
