label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.60599,-2.90702,-2.37554,-1.9932,-0.905283,-0.245709,-0.82977,-1.25509,-1.70653,-1.83026,-2.27693,-2.10084,-2.47032,-2.55163,-2.59175,-1.51024,12108,
