label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.08311,-3.23801,-2.90702,-2.76089,-1.20979,-0.0711152,-1.35965,-1.90126,-2.29778,-2.52681,-2.76089,-2.72138,-2.45986,-2.93698,-3.30496,-1.85522,12108,
