label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3047,-0.599093,2001,-0.781644,2454,-0.693057,2065,-0.767978,1204,-1.00212,704,-1.23492,293,-1.61476,171,-1.84758,69,-2.23801,33,-2.55163,34,-2.53904,0,-4.08311,0,-4.08311,0,-4.08311,0,-4.08311,33,-2.55163,12108,
