label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-4.08311,-2.72138,-2.20229,-0.920544,-0.139465,-1.19718,-1.53044,-2.00756,-2.01492,-2.37554,-2.49204,-2.62071,-2.60599,-2.90702,-1.67999,12108,
