label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2606,-0.666967,2105,-0.75965,3708,-0.513851,2659,-0.658227,818,-1.16982,108,-2.04568,41,-2.45986,22,-2.72138,11,-3.00393,0,-4.08311,0,-4.08311,6,-3.23801,0,-4.08311,0,-4.08311,0,-4.08311,24,-2.68517,12108,
