label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,4034,-0.477265,1694,-0.853939,1687,-0.855736,1262,-0.981705,937,-1.11091,717,-1.22698,431,-1.44762,346,-1.54278,303,-1.60023,184,-1.81594,164,-1.86562,96,-2.09634,65,-2.26356,51,-2.3671,32,-2.56459,105,-2.0578,12108,
