label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2651,-0.659535,2083,-0.764211,3590,-0.527893,2664,-0.657411,879,-1.13863,137,-1.94323,37,-2.50332,21,-2.74069,16,-2.85266,0,-4.08311,0,-4.08311,6,-3.23801,0,-4.08311,0,-4.08311,0,-4.08311,24,-2.68517,12108,
