label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.23801,-4.08311,-2.90702,-2.76089,-1.23308,-0.0696812,-1.35557,-1.87359,-2.37554,-2.52681,-2.76089,-2.65174,-2.50332,-2.93698,-3.00393,-1.87092,12108,
