label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.18002,-3.18002,-3.12887,-2.44964,-0.99285,-0.108919,-1.2722,-1.63906,-2.16929,-2.35071,-2.55163,-2.78208,-2.87899,-2.60599,-2.74069,-1.74266,12108,
