label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2859,-0.626742,2031,-0.775185,2843,-0.629179,2434,-0.696609,1206,-1.0014,463,-1.41659,130,-1.96584,77,-2.19101,28,-2.62071,8,-3.12887,0,-4.08311,0,-4.08311,5,-3.30496,0,-4.08311,0,-4.08311,24,-2.68517,12108,
