label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.08408,-3.08408,-4.08408,-3.12983,-1.09241,-0.0811755,-1.37481,-1.95054,-2.2779,-2.29168,-2.74165,-2.44062,-2.74165,-2.74165,-2.85363,-1.84855,12135,
