label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2580,-0.67218,2233,-0.734885,3375,-0.555566,3020,-0.603817,739,-1.21474,157,-1.88531,8,-3.12973,10,-3.04258,0,-4.08397,0,-4.08397,10,-3.04258,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,12132,
