label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80564,-4.0844,-4.0844,-3.13016,-1.14889,-0.0885869,-1.24366,-1.76633,-2.16532,-2.21517,-2.82913,-2.66942,-2.65303,-2.90831,-2.82913,-1.77905,12144,
