label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2796,-0.637598,2329,-0.716934,4313,-0.44941,2280,-0.726165,265,-1.65941,130,-1.96702,8,-3.13005,10,-3.0429,0,-4.08429,0,-4.08429,10,-3.0429,0,-4.08429,0,-4.08429,0,-4.08429,0,-4.08429,0,-4.08429,12141,
