label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,3028,-0.603098,2421,-0.700223,4424,-0.438484,1935,-0.797492,194,-1.79436,90,-2.12536,32,-2.56588,0,-4.0844,10,-3.043,0,-4.0844,0,-4.0844,10,-3.043,0,-4.0844,0,-4.0844,0,-4.0844,0,-4.0844,12144,
