label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2698,-0.652873,2221,-0.737332,4252,-0.45538,2433,-0.697755,373,-1.5112,130,-1.9668,8,-3.12983,10,-3.04268,0,-4.08408,0,-4.08408,10,-3.04268,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,12135,
