label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.0844,-2.80564,-4.0844,-3.13016,-1.14488,-0.0830533,-1.28852,-1.83154,-2.20934,-2.32097,-2.90831,-2.68646,-2.76218,-2.57925,-2.72267,-1.83888,12144,
