label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2612,-0.666936,2199,-0.741653,4095,-0.471716,2612,-0.666936,477,-1.40465,104,-2.06289,16,-2.85363,10,-3.04268,0,-4.08408,0,-4.08408,10,-3.04268,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,12135,
