label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2602,-0.668601,2204,-0.740667,3920,-0.490679,2713,-0.650466,540,-1.35088,120,-2.00129,16,-2.85363,10,-3.04268,0,-4.08408,0,-4.08408,10,-3.04268,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,0,-4.08408,12135,
