label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,2625,-0.664673,2281,-0.725653,3082,-0.594995,2991,-0.608007,964,-1.09944,161,-1.87445,8,-3.12973,10,-3.04258,0,-4.08397,0,-4.08397,10,-3.04258,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,0,-4.08397,12132,
