label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-3.08408,-3.08408,-4.08408,-3.12983,-1.11187,-0.0802274,-1.35735,-1.93179,-2.24523,-2.37651,-2.74165,-2.54001,-2.59271,-2.74165,-2.68614,-1.86923,12135,
