label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-4.0844,-2.80564,-4.0844,-3.13016,-1.15192,-0.0847016,-1.26551,-1.80564,-2.1923,-2.29201,-2.90831,-2.59304,-2.90831,-2.63724,-2.80564,-1.81958,12144,
