label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80564,-4.0844,-4.0844,-3.13016,-1.14538,-0.0896845,-1.23744,-1.76425,-2.13016,-2.32852,-2.59304,-2.60728,-2.76218,-2.76218,-2.82913,-1.77905,12144,
