label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80521,-4.08397,-4.08397,-4.08397,-1.09097,-0.0809387,-1.3764,-1.9836,-2.27105,-2.385,-2.385,-2.76175,-2.62157,-2.70376,-2.8287,-1.83112,12132,
