label,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,
0,-2.80564,-4.0844,-4.0844,-3.13016,-1.14788,-0.0923745,-1.22346,-1.73609,-2.043,-2.38543,-2.4123,-2.66942,-2.88028,-2.70419,-2.88028,-1.76218,12144,
