x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
19,21,-0.0685349,0.000142219,1.2169,2.11863
20,21,-0.078728,0.000154471,1.26391,2.18433
21,21,-0.0809837,0.000151113,1.34586,2.32036
22,21,-0.084778,9.54E-05,1.44849,2.48917
0,22,-0.0434313,0.000342764,0.955044,1.46966
1,22,-0.0742873,0.000181333,1.04816,1.63976
2,22,-0.0720993,0.000100328,1.14521,1.84137
3,22,-0.0845769,8.30E-05,1.20701,1.98728
4,22,-0.0910174,6.82E-05,1.29116,2.18049
5,22,-0.0264754,2.25E-05,1.15106,2.05823
6,22,-0.0733533,1.81E-05,1.53678,2.74735
7,22,-0.0470005,1.07E-05,1.67209,3.06598
8,22,-0.0440072,1.64E-05,1.79284,3.38763
9,22,-0.0300843,2.71E-05,1.83989,3.55971
10,22,-0.0205885,2.72E-05,1.88493,3.70106
11,22,-0.032969,3.04E-05,1.89262,3.73462
12,22,-0.0479762,2.89E-05,1.89349,3.75607
13,22,-0.0480575,1.92E-05,1.80724,3.56681
14,22,-0.0425711,1.25E-05,1.67878,3.25832
15,22,-0.0226878,1.38E-05,1.44773,2.72725
16,22,-0.00744685,2.12E-05,1.14387,2.05503
17,22,0.0840932,5.56E-05,0.876824,1.48416
18,22,0.0728026,0.000281788,0.716841,1.13846
19,22,0.0719717,0.000801533,0.686902,1.06839
20,22,0.0781338,0.00121659,0.72596,1.13685
21,22,0.0168132,0.00114874,0.787716,1.22336
22,22,-0.0156815,0.000673653,0.885662,1.36069
0,23,-0.0508582,0.00235163,0.609949,0.823862
1,23,-0.061735,0.00176797,0.668069,0.902586
2,23,-0.0914446,0.000836244,0.800274,1.1461
3,23,-0.0900088,0.000558926,0.888757,1.33748
4,23,-0.0830417,0.000424465,1.02178,1.61389
5,23,-0.0976395,0.000271616,1.17353,1.93444
6,23,-0.125893,0.000171796,1.33181,2.27718
7,23,-0.146253,8.70E-05,1.55065,2.7684
8,23,-0.123932,3.86E-05,1.72552,3.20515
9,23,-0.116071,1.97E-05,1.83581,3.51772
10,23,-0.099516,1.57E-05,1.90545,3.72486
11,23,-0.0849778,2.30E-05,1.88074,3.71083
12,23,-0.0506507,3.68E-05,1.75758,3.48713
13,23,-0.0330516,5.40E-05,1.61634,3.17362
14,23,-0.00359883,7.87E-05,1.43159,2.74037
15,23,0.00940872,0.000101596,1.15394,2.12084
16,23,0.110046,0.000104798,0.852785,1.46068
17,23,0.0904508,8.54E-05,0.646849,1.01637
18,23,0.125054,0.000715247,0.553866,0.805167
19,23,0.0756717,0.00217478,0.549137,0.808368
20,23,0.0508301,0.00341074,0.574348,0.87231
21,23,0.0284878,0.00352292,0.579019,0.861882
22,23,-0.0147654,0.00281202,0.60187,0.853854
0,24,0.028165,0.0147395,0.378463,0.483223
1,24,0.00105911,0.0141641,0.379707,0.448146
2,24,-0.0123923,0.00953603,0.435592,0.523465
3,24,-0.0434043,0.00576384,0.524044,0.677653
4,24,-0.0763488,0.00364754,0.639508,0.891828
5,24,-0.0759268,0.00218028,0.756829,1.12158
6,24,-0.0778922,0.00141506,0.843831,1.31093
7,24,-0.0860396,0.000856789,0.996388,1.62489
8,24,-0.113354,0.000411853,1.18547,2.03938
9,24,-0.114003,0.000134526,1.40618,2.55192
10,24,-0.093643,3.71E-05,1.5869,2.99052
11,24,-0.0749107,2.83E-05,1.61743,3.12417
12,24,-0.0444426,6.14E-05,1.56273,3.05933
13,24,-9.29E-06,0.000132608,1.47465,2.88548
14,24,0.00455171,0.000252529,1.30926,2.50965
15,24,0.0388041,0.000400972,1.04597,1.92166
16,24,0.0342263,0.000443009,0.83025,1.41907
17,24,0.049791,0.000191691,0.662403,1.02896
18,24,0.0514647,0.000997909,0.577508,0.839134
19,24,0.048169,0.0038016,0.546362,0.813672
20,24,0.0305602,0.00630957,0.541766,0.839446
21,24,0.0203289,0.00800985,0.508812,0.776542
22,24,0.0406963,0.0108431,0.442086,0.629412
0,25,0.137808,0.0299731,0.315459,0.472807
1,25,0.0912541,0.0339711,0.293166,0.411121
2,25,0.0623542,0.031607,0.295727,0.389239
3,25,0.0423277,0.0240904,0.337675,0.442476
4,25,0.0506473,0.0177208,0.394306,0.526999
5,25,0.011881,0.011557,0.453641,0.618876
6,25,-0.0228117,0.00816211,0.504333,0.712511
7,25,-0.0218587,0.00628832,0.565325,0.827508
8,25,-0.0543762,0.00393494,0.656087,0.994365
9,25,-0.100303,0.00137192,0.853349,1.3906
10,25,-0.191461,0.000246881,1.12216,1.96223
11,25,-0.211651,6.10E-05,1.29049,2.36243
12,25,-0.142284,8.33E-05,1.41079,2.69076
13,25,-0.0487346,0.00017916,1.46147,2.85764
14,25,0.00963302,0.000369186,1.36046,2.64656
15,25,0.0558625,0.000746398,1.11776,2.1081
16,25,0.0860583,0.000814871,0.882503,1.56666
17,25,0.112284,0.000312629,0.685533,1.09066
18,25,0.0648218,0.00128039,0.599205,0.88262
19,25,0.0543342,0.00509538,0.566403,0.851541
20,25,0.0584094,0.00904159,0.541295,0.866042
21,25,0.0589354,0.0132895,0.478482,0.780017
22,25,0.106074,0.0198277,0.385844,0.606079
0,26,0.0119233,0.0284446,0.351523,0.547189
1,26,0.0310074,0.0388239,0.30227,0.452819
2,26,0.0240854,0.043529,0.28477,0.413958
3,26,0.0191514,0.044248,0.285403,0.416784
4,26,0.0205937,0.0377305,0.314222,0.471087
5,26,0.0561631,0.0328539,0.320849,0.480688
6,26,0.0588056,0.0297291,0.321953,0.483024
7,26,0.0880512,0.0245054,0.344776,0.5224
8,26,0.0911183,0.0170736,0.382616,0.566136
9,26,0.0984037,0.00782222,0.444282,0.640143
10,26,0.07592,0.00243291,0.521215,0.763707
11,26,0.0742916,0.000394132,0.676156,1.067
12,26,-0.0469769,0.000131192,1.00263,1.78163
13,26,-0.0800183,0.000221396,1.29142,2.45889
14,26,-0.0902962,0.000350337,1.45917,2.86418
15,26,-0.0505778,0.000669017,1.38527,2.72535
16,26,0.0273621,0.000777722,1.13192,2.15774
17,26,0.0438716,0.000346184,0.906029,1.58426
18,26,0.0376683,0.000817108,0.765573,1.22986
19,26,0.0329443,0.00428144,0.677176,1.07703
20,26,0.031146,0.00890121,0.626744,1.05708
21,26,0.0383069,0.0123057,0.54307,0.932158
22,26,0.0478361,0.0185775,0.421308,0.68304
0,27,0.0875547,0.0274898,0.368133,0.591749
1,27,0.0611272,0.040394,0.309015,0.485403
2,27,0.0456985,0.0507117,0.278765,0.424376
3,27,0.0103913,0.054127,0.271741,0.409209
4,27,0.0229712,0.0501487,0.284907,0.441327
5,27,0.0569105,0.044663,0.298452,0.476987
6,27,0.0953493,0.0368609,0.312755,0.495039
7,27,0.0710901,0.0285605,0.340937,0.531587
8,27,0.072108,0.0203549,0.374157,0.565882
9,27,0.0513199,0.011267,0.417981,0.610075
10,27,0.059246,0.004663,0.437746,0.603429
11,27,0.0254137,0.00101632,0.508736,0.719024
12,27,-0.155308,0.000169762,0.694599,1.10019
13,27,-0.0879885,0.000294345,0.974397,1.72754
14,27,-0.119436,0.000433272,1.26709,2.43318
15,27,-0.145693,0.000570724,1.46674,2.95487
16,27,-0.064279,0.000614823,1.4053,2.83008
17,27,0.0179154,0.00038223,1.14979,2.1761
18,27,0.0436378,0.000556432,0.929434,1.61776
19,27,0.0442883,0.00328387,0.787357,1.33798
20,27,0.0248866,0.00732066,0.735914,1.30132
21,27,0.0260448,0.0111219,0.618635,1.1066
22,27,0.0841509,0.0171926,0.456471,0.766131
0,28,0.0649027,0.0232858,0.412104,0.661745
1,28,0.0369727,0.0371635,0.334187,0.522026
2,28,0.028922,0.0523357,0.285491,0.440086
3,28,0.0347639,0.0576946,0.269716,0.408026
4,28,0.0076655,0.0456639,0.302667,0.444242
5,28,-0.0170524,0.0346955,0.343476,0.506541
6,28,0.000938775,0.0277063,0.378993,0.570482
7,28,0.0580499,0.0221711,0.403657,0.604851
8,28,0.0493106,0.0138324,0.455648,0.672791
9,28,0.03539,0.00890266,0.490488,0.723884
10,28,0.0354179,0.00452407,0.484837,0.68287
11,28,0.027475,0.00187618,0.47521,0.659818
12,28,-0.0998587,0.000611918,0.458025,0.624723
13,28,-0.0797996,0.000632583,0.606975,0.942914
14,28,-0.175859,0.000882084,0.886185,1.60256
15,28,-0.211486,0.000733775,1.24784,2.49933
16,28,-0.059888,0.000658256,1.46583,3.02135
17,28,0.0263667,0.000423541,1.39044,2.78362
18,28,0.0753482,0.000434044,1.1569,2.17216
19,28,0.0526758,0.00232321,1.00188,1.81409
20,28,0.0298275,0.0049737,0.913275,1.67716
21,28,0.0296599,0.00860813,0.730533,1.32988
22,28,0.0627751,0.0137833,0.540456,0.92682
0,29,-0.0291949,0.0180724,0.473629,0.745337
1,29,0.00137879,0.0365835,0.342867,0.521793
2,29,0.0359007,0.0585008,0.280465,0.445406
3,29,0.0294606,0.0607706,0.280234,0.441286
4,29,0.0291344,0.0470242,0.311237,0.464108
5,29,0.0433164,0.0314785,0.370974,0.551032
6,29,0.0229841,0.0204106,0.446976,0.665256
7,29,-6.52E-05,0.0133208,0.523492,0.776038
8,29,0.00191636,0.00743642,0.59384,0.883964
9,29,0.0234638,0.00481029,0.623824,0.941176
10,29,0.0902725,0.00312368,0.596913,0.881303
11,29,0.0225605,0.00177748,0.523097,0.749846
12,29,0.393052,0.000705369,0.363147,0.45429
13,29,0.347981,0.0020244,0.318769,0.389638
14,29,0.262563,0.00346613,0.510852,0.856695
15,29,0.170428,0.00149046,0.933003,1.833
16,29,-0.0384038,0.00073086,1.44801,3.01097
17,29,-0.0608309,0.000305149,1.73285,3.60585
18,29,-0.0300086,0.000243786,1.67659,3.41135
19,29,-0.0155483,0.00104209,1.47985,2.92372
20,29,-0.0247927,0.00263496,1.23497,2.38058
21,29,-0.0111471,0.00499034,0.910666,1.68454
22,29,-0.0383685,0.00942186,0.659006,1.13096
0,30,0.0510197,0.0210171,0.426534,0.669415
1,30,0.0969432,0.0441505,0.318661,0.499919
2,30,0.101083,0.0624344,0.281224,0.465445
3,30,0.105547,0.0595159,0.302196,0.497632
4,30,0.0876846,0.0429692,0.353648,0.526537
5,30,0.0389869,0.0232666,0.463198,0.671111
6,30,0.0176453,0.0127769,0.582629,0.863767
7,30,-0.00162015,0.00763316,0.695629,1.05495
8,30,0.00291822,0.00451662,0.772275,1.18303
9,30,-0.000600948,0.00256316,0.833217,1.3076
10,30,-0.00527998,0.00149506,0.865582,1.3681
11,30,0.00735581,0.000707469,0.78214,1.21331
12,30,0.109416,0.000175062,0.598314,0.885691
13,30,0.0904449,0.000950381,0.552939,0.821362
14,30,0.0950544,0.00215984,0.70637,1.22845
15,30,0.0680384,0.00115376,1.05968,2.08951
16,30,-0.0578951,0.00054557,1.54613,3.23058
17,30,-0.0973599,0.000213149,1.8335,3.8519
18,30,-0.0860861,0.000175085,1.92516,4.0128
19,30,-0.0864488,0.000473873,1.69834,3.43527
20,30,-0.0524303,0.00132377,1.34426,2.60737
21,30,-0.0514429,0.00302411,0.960106,1.76426
22,30,0.00743068,0.0080571,0.648298,1.11091
0,31,0.0286171,0.0223462,0.413902,0.656044
1,31,0.0332008,0.0421606,0.343832,0.539954
2,31,0.0272005,0.0515091,0.348168,0.555338
3,31,0.00530282,0.0413056,0.416917,0.631086
4,31,-0.000741248,0.0253433,0.520974,0.732056
5,31,0.0199247,0.012631,0.674217,0.972537
6,31,-0.04493,0.00654333,0.806369,1.2172
7,31,-0.0616399,0.00427395,0.910927,1.41876
8,31,-0.0880717,0.00277225,1.01028,1.59625
9,31,-0.123325,0.0016819,1.06819,1.71543
10,31,-0.160761,0.000867498,1.1179,1.81736
11,31,-0.18705,0.000355543,1.09022,1.76805
12,31,-0.229347,9.18E-05,0.94397,1.52993
13,31,-0.233532,0.000229664,0.876675,1.45584
14,31,-0.296952,0.000459771,1.00252,1.83025
15,31,-0.25224,0.000476334,1.19594,2.37016
16,31,-0.0331106,0.000472637,1.36727,2.81674
17,31,-0.0422201,0.000344993,1.4701,3.0218
18,31,-0.00925115,0.000313816,1.47025,2.95088
19,31,-0.0134073,0.000493434,1.39601,2.71726
20,31,-0.00288105,0.00135785,1.05841,1.96456
21,31,0.0189377,0.00361795,0.752002,1.32312
22,31,0.0353125,0.00947773,0.555454,0.932412
0,32,0.0428063,0.021633,0.430927,0.710177
1,32,-0.0148321,0.0339516,0.381619,0.618709
2,32,-0.0780123,0.0356601,0.429539,0.690265
3,32,-0.111744,0.0286219,0.53161,0.82348
4,32,-0.166278,0.0164259,0.684146,1.00138
5,32,-0.133982,0.00970607,0.81234,1.20194
6,32,-0.189444,0.00613311,0.877384,1.34451
7,32,-0.196856,0.00447285,0.927849,1.46306
8,32,-0.192781,0.00373165,0.960521,1.5091
9,32,-0.161102,0.00280993,0.976062,1.52571
10,32,-0.180201,0.00175351,0.957016,1.49256
11,32,-0.135718,0.000713909,0.931331,1.46374
12,32,-0.180437,0.000191187,0.858442,1.37523
13,32,-0.166769,0.000148311,0.817176,1.36474
14,32,-0.0669696,0.000337656,0.807331,1.44118
15,32,-0.0259274,0.000628633,0.9179,1.76868
16,32,-0.0124608,0.000771327,1.08962,2.20866
17,32,0.0168696,0.000705469,1.19883,2.42393
18,32,0.0491809,0.000609986,1.19033,2.3222
19,32,0.0389256,0.000689995,1.17971,2.23832
20,32,0.0366389,0.00162957,0.947071,1.71333
21,32,0.0586182,0.00420917,0.717942,1.24221
22,32,0.00930376,0.00993373,0.581729,0.998802
0,33,0.124971,0.0241908,0.429716,0.759643
1,33,0.0558573,0.0346899,0.378328,0.683676
2,33,0.0113702,0.0369415,0.408714,0.74248
3,33,-0.0244849,0.0298498,0.510267,0.895723
4,33,0.00646576,0.0213323,0.589199,0.991122
5,33,0.0102294,0.0161628,0.624015,1.0269
6,33,-0.0267756,0.0131053,0.638368,1.05109
7,33,-0.0331579,0.0113767,0.623092,1.02393
8,33,-0.0655508,0.0106864,0.610691,0.971362
9,33,-0.068547,0.00988173,0.603489,0.909967
10,33,-0.0456113,0.00628903,0.595658,0.857586
11,33,-0.00449068,0.00264855,0.620851,0.906811
12,33,0.0909141,0.000657851,0.625708,0.955254
13,33,0.11074,0.00020702,0.658827,1.07887
14,33,0.292235,0.000633099,0.652638,1.15506
15,33,0.292814,0.00101297,0.756322,1.44612
16,33,0.087802,0.00116893,0.985787,2.00105
17,33,0.046282,0.000903604,1.241,2.54676
18,33,0.0252177,0.000652702,1.32097,2.67179
19,33,0.0129245,0.0165743,0.621369,1.02615
20,33,0.01868,0.00132478,1.09787,2.07004
21,33,0.0227359,0.00365866,0.820641,1.4698
22,33,0.0401768,0.0113249,0.598512,1.04279
0,34,0.031453,0.0296133,0.469801,0.897356
1,34,0.0564231,0.047144,0.358295,0.753146
2,34,0.0637455,0.0489315,0.371715,0.823664
3,34,0.0379957,0.03562,0.469517,0.990094
4,34,-0.000708324,0.0266845,0.550446,1.07091
5,34,0.00325931,0.0220164,0.557621,1.0231
6,34,0.00878286,0.0209122,0.530303,0.969912
7,34,0.039919,0.0219013,0.477913,0.881928
8,34,0.0822646,0.0219776,0.432452,0.786372
9,34,0.0693909,0.0226632,0.393234,0.669273
10,34,0.072451,0.0180021,0.403665,0.61825
11,34,-0.00337747,0.00779642,0.506557,0.757821
12,34,-0.0187248,0.00177361,0.621859,0.96658
13,34,-0.0159328,0.000215823,0.73334,1.2274
14,34,-0.0513978,0.000315347,0.853987,1.58463
15,34,-0.0462721,0.000558541,1.02462,2.04868
16,34,-0.0139363,0.00072036,1.28599,2.68328
17,34,-0.0150598,0.000608202,1.5767,3.34016
18,34,-0.0137791,0.000505589,1.59918,3.33366
19,34,0.000131591,0.0225861,0.560584,1.03598
20,34,-0.014517,0.000958315,1.31087,2.53663
21,34,-0.00215434,0.00305552,0.945255,1.72535
22,34,0.0129141,0.0117685,0.649765,1.1261
0,35,0.0761413,0.0426032,0.455093,0.902101
1,35,0.245791,0.0657212,0.347035,0.87235
2,35,0.177691,0.0534034,0.398326,1.03574
3,35,0.0417121,0.038317,0.492836,1.17968
4,35,0.0230026,0.0275145,0.559967,1.20587
5,35,0.00285183,0.0260211,0.538385,1.0717
6,35,0.00990501,0.0265287,0.501741,0.972146
7,35,0.0159678,0.026601,0.479912,0.932558
8,35,0.0346295,0.026619,0.440964,0.846313
9,35,0.108357,0.0264334,0.386924,0.715887
10,35,0.175008,0.020538,0.413613,0.719977
11,35,0.0515318,0.0104129,0.518212,0.865737
12,35,0.0287376,0.00323798,0.635232,1.0442
13,35,0.0327444,0.000429428,0.778822,1.34647
14,35,0.0011886,0.000111565,0.941974,1.78806
15,35,-0.0744963,0.000233212,1.16853,2.3749
16,35,-0.0479899,0.000424538,1.45919,3.07809
17,35,-0.0337811,0.00047125,1.76826,3.79171
18,35,-0.0297403,0.000473702,1.76845,3.73743
19,35,-0.00852675,0.000651069,1.58171,3.20241
20,35,-0.000391834,0.000928147,1.34555,2.63877
21,35,0.00274842,0.00253358,0.96987,1.78226
22,35,0.0331344,0.0128286,0.651254,1.09544
0,36,0.0218963,0.0420848,0.489898,0.928196
1,36,0.0699155,0.0711397,0.385658,0.979513
2,36,0.0661365,0.0562847,0.444327,1.21076
3,36,0.114772,0.0402103,0.52721,1.36808
4,36,0.0622918,0.0300265,0.579537,1.34767
5,36,0.0601677,0.0274282,0.547579,1.1599
6,36,0.0432101,0.0274349,0.516617,1.04058
7,36,0.0218835,0.0265832,0.508563,1.00406
8,36,0.0468392,0.0262557,0.478284,0.922893
9,36,0.0583549,0.0241351,0.448224,0.827408
10,36,0.0519836,0.0167986,0.510715,0.904611
11,36,0.0629127,0.00904695,0.619746,1.08695
12,36,0.0609306,0.00337682,0.718112,1.23685
13,36,0.108958,0.000604282,0.849335,1.51523
14,36,0.0699806,0.000101473,0.988328,1.90198
15,36,0.105839,0.000172679,1.18366,2.41239
16,36,-0.0106822,0.000367292,1.48301,3.12397
17,36,0.00461809,0.0005007,1.71582,3.68622
18,36,-0.00226552,0.000562245,1.76228,3.72894
19,36,0.00925296,0.000768514,1.62188,3.31062
20,36,0.0215298,0.00102529,1.35557,2.69623
21,36,0.0283874,0.00201809,0.983837,1.81493
22,36,0.0220914,0.0107004,0.697769,1.16353
0,37,0.0131439,0.0414642,0.489341,0.840145
1,37,0.0236966,0.0742883,0.420923,1.04405
2,37,0.090791,0.0678686,0.46745,1.34427
3,37,0.0968862,0.0478236,0.583489,1.6442
4,37,0.0838634,0.0344775,0.663566,1.71093
5,37,0.0869919,0.0305455,0.634819,1.46244
6,37,0.0714503,0.0270441,0.613654,1.2923
7,37,0.0670448,0.0240962,0.607998,1.21369
8,37,0.0677045,0.0216779,0.601717,1.15755
9,37,0.0846843,0.0179926,0.609275,1.13456
10,37,0.0611251,0.0119,0.724725,1.31412
11,37,0.01693,0.00663162,0.839471,1.52069
12,37,0.00342633,0.00276888,0.929595,1.67339
13,37,-0.00476119,0.00066928,1.07967,2.00219
14,37,0.0181608,0.000129103,1.20657,2.3623
15,37,0.00122924,0.000122836,1.39205,2.85852
16,37,-0.0387567,0.000291839,1.62521,3.42156
17,37,-0.0444061,0.000481282,1.79151,3.84932
18,37,-0.037366,0.000692506,1.83677,3.88657
19,37,-0.050667,0.000999077,1.73567,3.59444
20,37,-0.0618322,0.00122338,1.43405,2.8857
21,37,-0.03621,0.00172614,1.07505,1.99479
22,37,-0.0130831,0.00772759,0.732157,1.17503
0,38,0.0744234,0.0399161,0.469547,0.672085
1,38,0.103226,0.0724811,0.463253,1.10876
2,38,0.0717717,0.067776,0.545457,1.5164
3,38,0.0377964,0.0529456,0.682761,1.94346
4,38,0.0254327,0.0408902,0.808939,2.22102
5,38,0.0346589,0.0354791,0.817991,2.06605
6,38,0.0208244,0.0291333,0.825272,1.84593
7,38,-0.0246306,0.0208751,0.881429,1.7488
8,38,-0.054935,0.0156403,0.920382,1.72036
9,38,0.0195764,0.0116632,0.990424,1.81373
10,38,0.071192,0.00524677,0.656994,0.966836
11,38,0.0713835,0.00513426,0.662875,0.98286
12,38,0.101973,0.00234099,1.27512,2.39802
13,38,0.0901335,0.000685233,1.49671,2.90053
14,38,0.0266474,0.000170564,1.69332,3.40831
15,38,-0.103884,0.000121811,1.84391,3.82326
16,38,-0.124927,0.00032539,1.82848,3.79979
17,38,-0.0814447,0.0008559,1.69351,3.51863
18,38,-0.0202319,0.00160923,1.66292,3.43848
19,38,0.0276011,0.00245997,1.5248,3.17394
20,38,0.067469,0.00340674,1.23961,2.54082
21,38,0.0779803,0.00410377,0.94484,1.7729
22,38,0.0711565,0.00618541,0.65942,0.966747
0,39,0.0234005,0.0181665,0.694784,1.08144
1,39,0.0322378,0.0427821,0.651326,1.38421
2,39,0.0675446,0.0511777,0.680285,1.75512
3,39,0.0587304,0.044881,0.81449,2.26122
4,39,0.038703,0.0393399,0.934495,2.60097
5,39,0.0478236,0.0350676,0.971664,2.55491
6,39,0.0254885,0.0269116,1.04121,2.47641
7,39,-0.0212357,0.0185184,1.11287,2.32406
8,39,-0.0981468,0.0114966,1.21567,2.30095
9,39,-0.228139,0.00766069,1.41451,2.58243
10,39,-0.258739,0.00525729,1.68339,3.06798
11,39,0.0304185,0.00373601,0.877852,1.4724
12,39,0.0309867,0.00372482,0.884112,1.49047
13,39,-0.0485592,0.000517192,2.25887,4.4531
14,39,-0.264452,0.000195082,2.35951,4.77705
15,39,-0.29209,0.000173069,2.26539,4.63601
16,39,-0.0443589,0.000490377,1.90328,3.89604
17,39,0.147318,0.00146829,1.60299,3.33792
18,39,0.0584068,0.00248796,1.63694,3.51991
19,39,0.0633275,0.00319246,1.62683,3.56662
20,39,0.0608764,0.00417684,1.42056,3.0501
21,39,0.0462984,0.00441019,1.14976,2.26648
22,39,0.0320122,0.00418464,0.862367,1.423
0,40,0.019811,0.0076749,0.925574,1.64953
1,40,0.0143069,0.0224318,0.805751,1.61045
2,40,0.0254164,0.0347916,0.79929,1.889
3,40,0.0126751,0.0389247,0.901327,2.40145
4,40,0.0118597,0.03843,1.01886,2.85158
5,40,0.012655,0.0331483,1.13711,3.08502
6,40,0.0216526,0.024315,1.26526,3.14206
7,40,0.0323897,0.0166613,1.32719,2.92756
8,40,0.0159945,0.00995728,1.41517,2.82021
9,40,-0.0401286,0.00599641,1.61877,3.09909
10,40,-0.165542,0.0041632,1.97802,3.72744
11,40,-0.252348,0.00265025,2.40384,4.52711
12,40,-0.105776,0.00146086,2.799,5.32115
13,40,-0.375508,0.000544295,2.95893,5.76731
14,40,-0.585167,0.000267863,2.70227,5.3415
15,40,-0.386479,0.000223687,2.34352,4.64227
16,40,-0.152632,0.00047792,2.0514,4.15952
17,40,-0.0762572,0.00128232,1.91116,4.04623
18,40,-0.0512595,0.00225807,1.89161,4.15097
19,40,-0.0842392,0.00274293,1.89981,4.23819
20,40,-0.0325479,0.00315638,1.74599,3.84711
21,40,-0.00273385,0.00314434,1.44294,2.98509
22,40,0.0156084,0.00250752,1.14914,2.14117
0,41,0.0243196,0.00408964,1.08047,2.03844
1,41,0.055409,0.0142987,0.86618,1.67893
2,41,0.0952736,0.0283846,0.785219,1.76832
3,41,0.116006,0.034863,0.859315,2.23585
4,41,0.118028,0.0334217,1.03508,2.89383
5,41,0.076784,0.0280028,1.31684,3.66143
6,41,-0.0037585,0.0215467,1.53455,3.96916
7,41,-0.044663,0.0152564,1.57936,3.59319
8,41,-0.0792535,0.00919536,1.6814,3.47209
9,41,-0.118414,0.00488807,1.90621,3.77227
10,41,-0.149234,0.00315752,2.21235,4.34079
11,41,-0.177113,0.0025021,2.5243,4.91499
12,41,-0.0834912,0.00177592,2.7025,5.1303
13,41,-0.384838,0.00102513,2.71202,5.07645
14,41,-0.593712,0.000481506,2.41242,4.53034
15,41,-0.1707,0.000307452,2.097,3.98232
16,41,-0.0110078,0.000521425,2.01158,4.00523
17,41,-0.00800476,0.00120198,2.06441,4.3732
18,41,0.0296118,0.00212048,2.0011,4.46895
19,41,0.274719,0.00273328,1.94277,4.453
20,41,0.0552747,0.00297744,1.89503,4.29732
21,41,0.0466478,0.00268071,1.65051,3.564
22,41,0.0299086,0.00181254,1.35734,2.7083
0,42,0.0401404,0.00214332,1.26131,2.47231
1,42,0.069,0.00923176,0.908191,1.68645
2,42,0.143681,0.0254522,0.773885,1.62943
3,42,0.177378,0.031877,0.873624,2.20305
4,42,0.176456,0.027848,1.14334,3.12097
5,42,0.059492,0.0196443,1.59435,4.37047
6,42,0.0323013,0.0162201,1.79345,4.71074
7,42,0.0329825,0.0130789,1.78975,4.24926
8,42,-0.0285326,0.00814046,1.88696,4.0562
9,42,-0.0854257,0.00434237,2.06172,4.20876
10,42,-0.133003,0.00264297,2.24814,4.52275
11,42,-0.146484,0.00232165,2.359,4.66651
12,42,-0.094353,0.00227683,2.24029,4.25339
13,42,-0.0462192,0.00194318,1.9413,3.48582
14,42,-0.159723,0.000935759,1.82309,3.20723
15,42,-0.306876,0.000391136,1.90711,3.48066
16,42,-0.242533,0.000498826,2.02141,3.91724
17,42,-0.127284,0.000956181,2.1653,4.51276
18,42,-0.122541,0.00150356,2.32416,5.21839
19,42,-0.0724061,0.00199336,2.44247,5.67724
20,42,-0.0227983,0.00217399,2.31615,5.32585
21,42,-0.00551796,0.00175077,2.0219,4.50856
22,42,0.0206958,0.00125234,1.66956,3.52649
0,43,0.0246756,0.000985922,1.52543,3.14341
1,43,0.057108,0.00309306,1.21888,2.39806
2,43,0.081557,0.0105297,1.10895,2.25811
3,43,0.11682,0.0161284,1.2442,2.86502
4,43,0.11065,0.0155606,1.61937,4.13744
5,43,0.0736963,0.0136499,2.00162,5.30183
6,43,0.054429,0.0122465,2.20651,5.73931
7,43,0.0217894,0.0101832,2.2135,5.38121
8,43,-0.00113096,0.00711749,2.18152,4.89338
9,43,-0.017031,0.00423718,2.21146,4.69152
10,43,-0.047214,0.0024324,2.19851,4.53286
11,43,-0.0382454,0.00203661,2.07551,4.18592
12,43,-0.0506124,0.00225454,1.88163,3.58397
13,43,-0.166611,0.0022298,1.69327,2.97538
14,43,-0.0972427,0.00114951,1.62829,2.73926
15,43,-0.110191,0.000553477,1.64088,2.84662
16,43,-0.0965521,0.00069988,1.73826,3.22244
17,43,-0.0128403,0.00113381,1.88706,3.82309
18,43,-0.0302441,0.00171309,2.08414,4.59
19,43,-0.0583428,0.00191545,2.34029,5.39525
20,43,-0.0390129,0.00175159,2.43631,5.65472
21,43,-0.0241787,0.00148775,2.22305,5.05003
22,43,-0.00454573,0.00110698,1.90483,4.14708
0,44,0.0653419,0.000843356,1.60401,3.43751
1,44,0.0629828,0.000887454,1.48792,3.15762
2,44,0.0353472,0.00269434,1.56136,3.42345
3,44,-0.0130749,0.00496455,1.83019,4.26239
4,44,-0.0154557,0.0062232,2.1705,5.33275
5,44,-0.0200204,0.00744213,2.51386,6.37776
6,44,-0.0417571,0.00815345,2.76008,7.01387
7,44,-0.0707876,0.00773245,2.62737,6.34142
8,44,-0.107059,0.00625512,2.49851,5.6776
9,44,-0.118432,0.00418654,2.45967,5.32287
10,44,-0.115052,0.00233858,2.29714,4.75179
11,44,-0.108449,0.00161664,2.06656,4.15111
12,44,-0.1025,0.00149686,1.81332,3.46476
13,44,-0.213966,0.00161527,1.62332,2.83324
14,44,-0.380543,0.00105173,1.62939,2.6439
15,44,-0.297252,0.0005802,1.6232,2.716
16,44,-0.0616583,0.000732859,1.67386,3.05892
17,44,0.0148528,0.00131059,1.82426,3.71775
18,44,0.0716129,0.00220469,1.93832,4.32499
19,44,0.0501674,0.00271529,2.00528,4.67591
20,44,0.0828655,0.00246395,2.12525,5.03847
21,44,0.0701268,0.00220352,2.01888,4.70185
22,44,0.0658678,0.00162855,1.78477,3.97387
0,45,0.0984663,0.000549023,1.80162,4.01167
