y,x,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
41,20,-0.408597,0.0127358,0.529624,0.841332
41,21,-1.07e-05,0.0123131,0.683536,1.24792
41,22,-3.68e-07,0.00720715,0.556995,0.856332
42,0,-0.00138177,0.00132684,0.598582,0.802388
42,1,0.666899,0.000279093,0.342144,0.441956
42,2,0.313889,0.00169896,0.247699,0.357526
42,3,-0.0260547,0.000956487,0.550701,0.955174
42,4,-0.178829,0.00136716,0.990168,2.03684
42,5,0.963093,0.000294907,0.690174,1.35435
42,6,-0.802915,0.000387631,2.14556,5.26688
42,7,-0.941984,0.000262767,3.23798,8.28382
42,8,0.593419,0.00035994,3.05205,7.30504
42,9,0.404547,0.000209573,2.34773,5.2727
42,10,0.536318,0.000182043,2.55304,5.66415
42,11,1.23533,0.000352014,2.32381,5.24049
42,12,0.488877,0.000496298,1.35764,3.00038
42,13,0.67437,0.000257212,1.45767,3.23142
42,14,0.214014,0.000345542,1.54216,3.42435
42,15,-1.13e-05,0.000851808,1.55441,3.40447
42,16,-0.309287,0.00166141,1.20834,2.54188
42,17,0.307812,0.003456,0.875132,1.85695
42,18,-0.15097,0.00291933,0.664498,1.27818
42,19,1.02813,0.00727005,0.427164,0.681687
42,20,-0.55219,0.00535896,0.953389,1.74706
42,21,-1.06107,0.00523822,1.00165,1.75502
42,22,-0.0642805,0.00416688,0.89457,1.42343
43,0,-0.109898,0.0010549,0.870521,1.21371
43,1,0.340088,0.000116416,0.628209,0.888757
43,2,-0.35122,0.000290643,0.793607,1.26264
43,3,-0.0216717,0.000494451,0.961458,1.68536
43,4,-0.22234,0.000753064,1.21884,2.49709
43,5,-0.812341,0.000190295,1.19088,2.53068
43,6,0.22073,0.000317768,1.6751,3.66005
43,7,-0.233089,0.000319467,2.24555,5.07695
43,8,0.650667,0.00011563,3.72739,8.3827
43,9,-1.12701,0.00014929,2.72419,5.80109
43,10,-0.0925041,0.000134605,2.38011,4.79628
43,11,-0.768821,0.000284957,2.3222,4.86052
43,12,-2.15459,0.000152804,2.2674,5.10643
43,13,0.485792,0.000161267,2.00789,4.62195
43,14,-0.78193,0.000267284,1.71467,3.84898
43,15,-0.145608,0.000696941,1.34994,2.88201
43,16,0.0125859,0.000924456,1.1534,2.35507
43,17,0.326673,0.00175103,1.40365,3.11981
43,18,-0.0980029,0.00259179,0.63123,1.16767
43,19,-1.14743,0.00344545,0.618154,1.14212
43,20,0.551995,0.00904059,0.623337,1.21991
43,21,1.15815,0.00904968,0.520399,0.986715
43,22,0.203971,0.00279038,0.829361,1.29634
44,0,0.581977,0.00102351,0.688072,0.986115
44,1,-0.890118,0.00029093,0.825186,1.21111
44,2,-0.483497,0.00013816,0.961033,1.53544
44,3,0.0864108,0.000108943,1.08015,1.93495
44,4,-0.446355,0.000303185,1.2272,2.56936
44,5,0.253102,0.000325553,0.928658,1.82498
44,6,-0.126044,0.000655198,0.832491,1.57778
44,7,-0.0723643,0.00252195,0.863371,1.54375
44,8,-0.646106,0.000240741,1.77255,3.36673
44,9,2.02802,0.000484924,1.44983,2.88534
44,10,-0.704176,0.00145393,0.959715,1.75546
44,11,0.0709035,0.0012506,1.15483,2.25006
44,12,1.58038,0.000358218,0.795569,1.50863
44,13,-0.380449,0.000143361,1.26235,2.64855
44,14,0.535159,0.000308321,1.51174,3.24461
44,15,-0.24922,0.000594794,1.16164,2.4095
44,16,0.449552,0.00119865,0.919305,1.80001
44,17,-0.507835,0.00151666,1.19178,2.52286
44,18,0.434837,0.00259901,0.937321,1.91045
44,19,0.255767,0.00544269,0.781502,1.57333
44,20,-0.432588,0.00586902,0.751316,1.50449
44,21,-0.335974,0.00473275,0.861555,1.73654
44,22,0.458929,0.00189239,0.660002,1.16901
45,0,-0.852358,0.00115464,0.558169,0.799769
45,1,0.4572,0.000894943,0.714442,1.1025
45,2,-0.291941,0.000344988,0.873621,1.47602
45,3,-0.0540431,0.000289817,0.817853,1.42732
45,4,-0.14731,0.000122323,1.09877,2.26003
45,5,-0.82356,0.000229713,1.55102,3.45923
45,6,0.948102,0.000163925,1.31051,2.92835
45,7,-0.438419,0.000311245,2.12155,4.86375
45,8,-1.10104,0.000137072,1.84189,3.81114
45,9,-0.617701,7.21e-05,2.10583,4.30447
45,10,-0.458046,0.000137156,2.61771,5.54652
45,11,-0.420162,0.000136013,2.5835,5.45764
45,12,-0.173623,0.000165071,1.78047,3.8545
45,13,-0.260978,0.000106772,1.13485,2.42786
45,14,-0.116224,0.000155821,1.57256,3.41834
45,15,-0.436276,0.000595998,1.33086,2.77798
45,16,-0.155083,0.00112473,1.61549,3.54034
45,17,0.111564,0.000669785,1.56842,3.49749
45,18,-0.382798,0.00101992,1.32358,2.86459
45,19,0.0541726,0.00113647,1.07555,2.15897
45,20,-0.408339,0.00358399,1.09822,2.19374
45,21,-0.463758,0.00465829,0.789929,1.39323
45,22,1.0266,0.00246755,0.673056,1.04723
46,0,0.645494,0.00329227,0.544181,0.824341
46,1,-0.242706,0.00144796,0.831342,1.33942
46,2,-0.144426,0.00128824,0.673681,1.13871
46,3,0.0505448,0.000792646,0.703258,1.27077
46,4,0.395667,0.000213283,1.36583,2.80134
46,5,1.01178,7.19e-05,2.15592,4.88489
46,6,-1.24456,5.01e-05,2.79595,6.61262
46,7,0.675899,6.2e-05,1.84933,4.1927
46,8,0.150103,5.24e-05,1.50586,3.18568
46,9,-0.439036,8.63e-05,1.53091,2.99196
46,10,-7.86e-05,0.000183017,1.6737,3.30693
46,11,-0.290126,0.000675821,1.42428,2.81104
46,12,0.7994,0.00112476,1.4822,2.99675
46,13,0.0509958,0.000145291,1.38914,3.05749
46,14,-0.303593,9.46e-05,1.62555,3.55746
46,15,-0.00285111,0.000111743,1.70749,3.79482
46,16,0.888285,0.000434032,2.24443,5.01086
46,17,-0.0641278,0.000380006,1.17764,2.33205
46,18,-0.250275,0.00152062,0.987875,2.04881
46,19,0.256411,0.00231313,0.677111,1.29537
46,20,0.212321,0.00877175,0.513301,1.02728
46,21,-0.426866,0.00550042,0.678163,1.19865
46,22,0.274239,0.00405496,0.452126,0.685698
47,0,-1.29294,0.00723558,0.560887,0.850393
47,1,0.180401,0.00328938,0.67752,1.09127
47,2,0.884641,0.00200334,0.553794,0.994035
47,3,-2.11839,0.00108163,0.895821,1.68866
47,4,-0.0563084,0.000476817,1.71347,3.41819
47,5,-0.632871,0.000173405,2.36082,4.99113
47,6,-0.384457,0.000106246,2.00641,4.46573
47,7,0.262221,0.000100675,1.55627,3.44913
47,8,1.23439,7.94e-05,1.35023,2.85046
47,9,-0.706916,8.22e-05,1.27623,2.46482
47,10,-0.00114839,0.000321302,1.3657,2.63567
47,11,0.160091,0.000738488,1.36591,2.78982
47,12,-0.214545,0.00068279,1.54269,3.24997
47,13,-0.305548,0.000140141,1.8092,4.04672
47,14,-0.722443,0.00015547,1.15777,2.43422
47,15,-0.227942,0.000122751,1.31221,2.86364
47,16,-0.136178,0.000476126,1.47616,2.97361
47,17,0.790953,0.000901131,1.01877,1.94433
47,18,-0.0399172,0.00126558,1.20673,2.52402
47,19,0.538252,0.00173161,0.671013,1.23422
47,20,-0.298962,0.00334921,0.692558,1.3874
47,21,0.481198,0.00621093,0.454124,0.744386
47,22,-0.261058,0.00941345,0.435906,0.596783
48,0,0.541347,0.0137312,0.571521,0.945661
48,1,-0.461016,0.00543757,0.827926,1.32037
48,2,0.432075,0.00415399,0.534212,0.960297
48,3,1.56787,0.00386539,0.533043,1.03808
48,4,0.659113,0.00143514,1.36791,2.6318
48,5,-0.122518,0.000709614,1.49677,2.90287
48,6,-0.659867,0.000520305,1.61969,3.28488
48,7,-0.650819,0.000143116,1.73206,3.79387
48,8,0.448089,0.000144333,1.44353,3.09758
48,9,0.445411,0.000104453,1.14084,2.2287
48,10,-0.0599551,0.000228038,1.39597,2.74783
48,11,0.0149718,0.000290168,1.78431,3.81252
48,12,-0.123397,0.000131499,2.6942,6.08165
48,13,0.0166501,0.000171162,2.55698,5.75051
48,14,1.10575,0.00122619,0.817244,1.70194
48,15,1.19542,0.00027798,0.936388,2.00049
48,16,0.00420066,0.000303644,1.12773,2.18399
48,17,-0.37852,0.00092553,1.25095,2.50374
48,18,-0.0477459,0.00169034,0.764674,1.38819
48,19,-0.286056,0.00874639,0.52497,0.927652
48,20,-0.422759,0.0238953,0.479336,0.921296
48,21,0.611294,0.0233711,0.233119,0.394081
48,22,1.05361,0.0479752,0.156721,0.271126
49,0,-0.454682,0.0224144,0.44996,0.8341
49,1,-0.250411,0.013514,0.655122,1.13511
49,2,-0.269345,0.0036662,0.861202,1.62144
49,3,-0.568101,0.00137605,0.947238,1.96081
49,4,-0.414308,0.00213059,1.17721,2.31667
49,5,0.163473,0.00651577,0.761476,1.32203
49,6,0.278066,0.00373672,0.757567,1.33092
49,7,-0.4446,0.0015285,1.01302,1.88478
49,8,0.192427,0.000277297,1.71906,3.5714
49,9,-0.353333,0.000135053,1.87179,3.8069
49,10,-0.646016,0.000105181,1.5195,3.08707
49,11,-0.821065,0.000145701,2.1773,4.62462
49,12,0.292367,0.000354813,1.8841,3.87283
49,13,0.11646,0.00138555,1.53995,3.01536
49,14,-1.51892,0.00546289,0.826587,1.7038
49,15,-0.939326,0.000384329,1.08066,2.30897
49,16,-0.14338,0.000663284,0.802437,1.47615
49,17,-0.317449,0.00169621,0.766193,1.35294
49,18,0.524736,0.00894221,0.423401,0.593557
49,19,0.389386,0.0490419,0.315141,0.5847
49,20,0.425445,0.0223628,0.421674,0.919402
49,21,-0.402869,0.0327161,0.30755,0.592437
49,22,-0.505634,0.0210172,0.359875,0.623593
50,0,0.47403,0.0262555,0.378339,0.796622
50,1,-0.330576,0.010874,0.859647,1.67995
50,2,0.103186,0.00177072,1.29954,2.54108
50,3,0.0395051,0.00295716,0.902727,1.73851
50,4,-1.28675,0.0032813,0.910492,1.73175
50,5,-0.223654,0.00376468,0.982716,1.82892
50,6,-0.656084,0.00149578,1.44693,2.81614
50,7,-0.54203,0.000939858,1.16745,2.27364
50,8,-0.132766,0.000370378,1.13389,2.12535
50,9,-0.105094,0.000233711,1.02284,1.9681
50,10,0.447067,0.000238318,1.11863,2.24206
50,11,-0.0212707,0.000430436,1.16012,2.29904
50,12,0.711103,0.00081968,1.035,1.97525
50,13,-1.01194,0.00118933,1.38299,2.74013
50,14,1.11777,0.015727,0.70207,1.42792
50,15,2.26345,0.000846102,0.7507,1.56697
50,16,0.476416,0.000492617,1.24466,2.5036
50,17,0.863486,0.00169141,0.735595,1.28769
50,18,0.0928329,0.00513189,0.559492,0.873571
50,19,-0.167986,0.024699,0.552595,1.03447
50,20,-0.115394,0.013156,0.902524,1.83426
50,21,-0.48267,0.0155865,0.481842,0.86419
50,22,0.737955,0.0375423,0.290376,0.540095
51,0,-0.392182,0.0200677,0.733588,1.49448
51,1,0.494957,0.00610326,1.40183,2.69031
51,2,-0.43165,0.00169193,1.16255,2.21561
51,3,-1.02146,0.0026984,0.749692,1.44482
51,4,2.20038,0.00163019,0.814128,1.58006
51,5,-1.13984,0.00239054,1.26751,2.35827
51,6,1.09514,0.0014574,1.32876,2.5072
51,7,-0.0656267,0.000647086,1.63806,3.21489
51,8,0.652268,0.000392141,0.993644,1.88613
51,9,0.615125,0.00014228,0.96306,1.8535
51,10,-0.0606599,0.00014309,1.44296,3.03713
51,11,-0.612599,0.000212976,2.01183,4.31555
51,12,-1.29559,0.000163339,1.96886,4.0898
51,13,0.678912,0.000563083,1.72129,3.46975
51,14,-0.617674,0.00168643,1.13318,2.48967
51,15,-0.697639,0.00151238,0.653912,1.31556
51,16,-0.221453,0.000748493,1.05006,2.03638
51,17,-0.212503,0.000738736,1.10918,2.06332
51,18,-0.465949,0.00219927,1.16797,2.11862
51,19,-0.204638,0.00794198,0.999972,2.06124
51,20,0.0197898,0.0238963,0.549349,1.16002
51,21,1.09328,0.0262856,0.378388,0.724465
51,22,0.721752,0.0452546,0.300835,0.527482
52,0,-0.107787,0.00964888,1.27441,2.61996
52,1,-0.138928,0.00375788,1.54465,3.00337
52,2,0.530087,0.00129989,0.88223,1.6576
52,3,0.368188,0.00264722,0.638927,1.27786
52,4,1.14231,0.00261222,0.722169,1.44222
52,5,-0.119662,0.00354514,0.896688,1.7537
52,6,0.127075,0.00458411,0.962385,1.74432
52,7,-0.197016,0.00279731,0.88561,1.5481
52,8,-0.86486,0.000489163,1.38066,2.71643
52,9,-0.243184,0.000154443,1.3617,2.8021
52,10,-0.929009,0.000181198,2.03716,4.27453
52,11,0.93403,0.000170919,2.54892,5.34777
52,12,1.00737,0.000250185,1.57223,3.24746
52,13,-0.343856,0.000670437,1.51994,3.11302
52,14,0.405053,0.00105425,1.6349,3.49182
52,15,0.225151,0.00146709,1.135,2.44701
52,16,0.320615,0.000713258,0.92168,1.84545
52,17,0.0526585,0.000390194,1.1869,2.33857
52,18,0.0404533,0.000763328,1.54623,2.99139
52,19,-0.318099,0.00544323,1.51049,2.94257
52,20,-0.0995019,0.0160706,1.07686,2.0873
52,21,0.177952,0.0111475,0.790562,1.47359
52,22,0.399263,0.00887972,0.607851,1.14206
53,0,-1.3266,0.0028098,1.82499,3.71381
53,1,0.344926,0.00156398,1.248,2.32981
53,2,-0.182998,0.00204697,0.863546,1.60015
53,3,0.479317,0.00523328,0.535964,0.997207
53,4,-1.69873,0.00584893,0.715189,1.46395
53,5,-0.699501,0.00451498,0.851197,1.67326
53,6,0.444966,0.00696124,0.754394,1.40246
53,7,1.31887,0.00392568,0.684344,1.27975
53,8,0.123184,0.000984697,1.53577,2.95272
53,9,-0.443663,0.000316553,1.56203,3.21537
53,10,-0.0121219,0.000524548,1.21415,2.40351
53,11,0.0971086,0.000747826,0.763054,1.26425
53,12,0.0615751,0.000433602,1.33762,2.68931
53,13,-0.891682,0.000294533,1.87373,3.85219
53,14,-0.915197,0.000478703,2.07238,4.3408
53,15,-0.22362,0.000948324,1.7341,3.66784
53,16,-0.0957143,0.000874408,1.00989,2.05106
53,17,-0.556229,0.000540489,1.05998,2.06297
53,18,0.260829,0.000516415,1.01473,1.95829
53,19,-0.606989,0.00156748,1.97829,3.83462
53,20,0.83232,0.00395541,2.1309,4.21086
53,21,0.3648,0.00528588,1.49478,2.8669
53,22,0.498391,0.00387904,1.13004,2.20801
54,0,0.64653,0.0020474,1.88888,3.6021
54,1,0.154421,0.0010507,1.03509,1.78413
54,2,-0.300574,0.00203018,0.751959,1.384
54,3,-0.560158,0.00310402,0.629911,1.19794
54,4,1.01798,0.00300757,0.802142,1.67378
54,5,-0.357357,0.00353534,0.783886,1.57763
54,6,-0.0950647,0.00422386,1.12304,2.14757
54,7,-1.05856,0.00238969,1.37441,2.58948
54,8,-1.59545,0.00178711,1.12934,2.08807
54,9,-0.299935,0.000804061,1.49364,2.87978
54,10,-0.951778,0.000296174,1.66018,3.27703
54,11,-0.381335,0.000399655,1.25861,2.46773
54,12,-0.0594759,0.000368839,1.15708,2.24347
54,13,0.435088,0.000404478,1.4233,2.86198
54,14,-0.173293,0.000454315,1.89264,3.90552
54,15,0.301441,0.00352353,1.43406,2.94876
54,16,0.315807,0.00271307,0.829554,1.6602
54,17,0.511305,0.000694123,0.983727,1.92178
54,18,-0.00446547,0.000663002,1.21058,2.49657
54,19,-0.0064415,0.00134648,1.46236,3.07929
54,20,-0.608713,0.00236492,1.92638,3.61049
54,21,-0.521315,0.00233449,2.18797,4.11527
54,22,-1.14101,0.00348825,2.44996,4.70309
55,0,-1.66214,0.00755927,1.14359,1.92022
55,1,0.898073,0.00340909,0.517578,0.807744
55,2,-0.305148,0.00280514,0.607654,1.07784
55,3,0.208396,0.00174793,0.911511,1.79947
55,4,-0.154219,0.00273089,1.16001,2.42003
55,5,0.522979,0.00306157,0.842877,1.72046
55,6,0.319694,0.00543283,0.899668,1.88968
55,7,0.036451,0.00432979,0.890688,1.76821
55,8,0.757585,0.00253281,1.07191,2.06762
55,9,1.21854,0.00165243,0.67379,1.20101
55,10,2.03903,0.000828609,0.642763,1.11501
55,11,-0.613454,0.000263378,1.7974,3.63658
55,12,-0.683894,0.000381268,1.31519,2.57727
55,13,-0.345864,0.000455001,1.41147,2.80556
55,14,0.641033,0.000709799,1.33711,2.73435
55,15,0.0377186,0.000732982,2.34493,4.90414
55,16,-0.862929,0.000829784,1.86267,4.05394
55,17,-1.02377,0.000265095,1.51243,3.21608
55,18,-0.0165563,0.000676077,1.59006,3.35619
55,19,0.0108746,0.00147233,1.33177,2.81211
55,20,-0.278379,0.00456268,0.995068,1.96043
55,21,-0.2126,0.0117874,0.772782,1.40513
55,22,1.46942,0.0076306,1.12243,2.11802
56,0,0.30803,0.0212778,0.554885,0.871105
56,1,-0.483515,0.0104285,0.684997,1.13534
56,2,-0.0133949,0.00345421,0.557102,1.01255
56,3,-0.804697,0.00160934,1.01697,2.09745
56,4,1.31621,0.00246757,1.06891,2.07049
56,5,-0.895379,0.00192504,1.2961,2.55673
56,6,0.595915,0.00255908,1.943,3.86117
56,7,-0.359233,0.00166673,1.95527,3.74286
56,8,-0.968764,0.000804068,1.73393,3.27334
56,9,-1.02739,0.000378063,1.28516,2.36902
56,10,-1.48936,0.000281217,1.12501,2.06626
56,11,-0.483026,0.000510445,1.39451,2.6147
56,12,0.191403,0.000526944,1.49821,2.94023
56,13,-0.0786699,0.000732822,1.13523,2.26172
56,14,-0.565391,0.000460203,1.47576,2.94213
56,15,-0.152251,0.000433603,2.15759,4.39434
56,16,-0.0364224,0.00045951,2.40927,4.96229
56,17,0.924843,0.000459377,1.33226,2.68171
56,18,-0.0186658,0.000633744,1.71267,3.61983
56,19,-0.0568041,0.0014191,1.50718,3.09556
56,20,-0.234503,0.00331558,1.11293,2.13052
56,21,0.49572,0.0117586,1.01816,1.94437
56,22,-0.801119,0.00704218,1.29933,2.48709
57,0,0.673669,0.00861558,0.737927,1.25893
57,1,0.453972,0.00788484,0.975596,1.69964
57,2,0.0433925,0.00452923,1.02538,1.91176
57,3,-0.727026,0.00145358,1.15982,2.3958
57,4,1.02889,0.00464424,0.411627,0.763995
57,5,-0.742238,0.00230808,1.04666,2.24441
57,6,-0.870407,0.00259602,1.75063,3.51272
57,7,-0.0614366,0.00273952,1.58343,2.94533
57,8,-0.0217568,0.00148486,1.26701,2.26186
57,9,1.37954,0.000706494,0.739761,1.25275
57,10,0.777427,0.00067917,0.58061,0.984467
57,11,1.92253,0.000364765,1.07602,1.94423
57,12,0.486869,0.000688411,1.16856,2.21862
57,13,0.519372,0.000603051,1.43358,2.89249
57,14,0.136261,0.00151662,0.976044,1.90361
57,15,-0.0659593,0.00251829,0.901143,1.70257
57,16,-0.247125,0.00126142,1.46396,2.92504
57,17,-0.159078,0.000303362,2.34717,4.97147
57,18,-0.0261969,0.000397681,1.7787,3.85115
57,19,-0.0149693,0.000813777,1.67201,3.40489
57,20,0.0738835,0.00173425,1.21057,2.30479
57,21,0.528672,0.00838762,1.09413,2.13941
57,22,-0.118954,0.00965382,1.17848,2.18298
58,0,0.629157,0.00528329,1.1165,1.95756
58,1,0.0143712,0.0043054,1.44644,2.64833
58,2,-0.104985,0.00345627,1.37221,2.58979
58,3,0.742813,0.00168592,1.18947,2.3628
58,4,-0.0603596,0.00126674,0.829947,1.71508
58,5,0.751575,0.00369053,0.937287,1.95341
58,6,0.868415,0.00520631,0.836297,1.66953
58,7,-0.525805,0.0040669,1.34279,2.47478
58,8,-0.0846437,0.00132964,1.378,2.42251
58,9,-0.297199,0.000403364,1.43165,2.56507
58,10,-2.01992,0.000274311,1.68381,3.1182
58,11,-0.164545,0.000330799,1.13134,2.0415
58,12,-1.13296,0.000348726,1.33628,2.52605
58,13,1.07978,0.000991494,1.12361,2.30776
58,14,0.40314,0.00143065,1.13315,2.32266
58,15,-0.773368,0.000771834,1.69467,3.4157
58,16,0.841867,0.000930249,1.42306,2.95067
58,17,0.0272175,0.000317474,3.0449,6.47692
58,18,-0.515219,0.000170894,2.84152,6.00377
58,19,-0.63726,0.000201787,1.85738,3.74802
58,20,0.516188,0.00106062,1.7277,3.38844
58,21,-0.127213,0.00317101,1.67303,3.29422
58,22,-0.122089,0.00612726,1.18118,2.1781
59,0,-0.575023,0.00292633,1.3345,2.4344
59,1,-0.161819,0.00416702,1.90003,3.4628
59,2,0.013466,0.00203632,1.47258,2.76672
59,3,-0.193275,0.0026254,1.15274,2.19733
59,4,-0.732753,0.00188452,1.07366,2.31025
59,5,-1.26364,0.00404767,0.96968,2.12405
59,6,-0.519889,0.00239763,1.18364,2.54154
59,7,0.722834,0.00210272,1.63484,3.11949
59,8,-0.154197,0.0010185,1.57075,2.7534
59,9,0.0658888,0.00088749,1.21794,2.11476
59,10,1.12036,0.000408755,1.30347,2.24512
59,11,0.0887087,0.000212939,1.81949,3.35411
59,12,1.11916,0.00025712,1.51559,2.96481
59,13,-1.74058,0.000264175,2.22354,4.64229
59,14,-0.604524,0.000366484,2.27719,4.9104
59,15,-0.8949,0.000291732,1.83789,3.94304
59,16,2.40461,0.000143142,1.99346,4.3306
59,17,-0.742529,0.000326292,2.05878,4.15158
59,18,-0.0791997,0.000303885,1.60386,3.05858
59,19,-0.718253,0.000131745,1.73983,3.46505
59,20,0.472901,0.000771035,2.09642,4.1538
59,21,-0.173425,0.0023604,1.93546,3.72277
59,22,0.412961,0.00291647,1.27194,2.32376
60,0,-0.761568,0.00295246,1.73739,3.2003
60,1,1.09736,0.00253516,0.980519,1.69912
60,2,-0.268205,0.00431887,1.16278,2.14696
60,3,0.337716,0.0035169,0.925441,1.78861
60,4,0.220533,0.00162955,1.42443,3.06042
60,5,1.21234,0.00172889,1.22539,2.61148
60,6,-0.755341,0.00151835,1.43766,3.02798
60,7,-0.104228,0.00195898,1.1328,2.03157
60,8,0.300301,0.0043579,0.859396,1.32742
60,9,-1.43051,0.00217382,0.978198,1.55383
60,10,-1.12063,0.00101822,0.885702,1.3899
60,11,-0.00940717,0.000763909,1.03796,1.7216
60,12,-0.692974,0.000269895,1.43444,2.59224
60,13,-0.282393,0.000215661,1.87028,3.74528
60,14,-0.00352937,0.000361827,1.93448,4.10146
60,15,-0.456802,0.000225187,1.59582,3.39296
60,16,-1.79082,0.0002677,1.70461,3.63849
60,17,0.938538,0.00401952,0.934555,1.71587
60,18,0.268053,0.0024159,0.974699,1.78457
60,19,-0.0134718,0.000364229,1.20466,2.25574
60,20,0.748278,0.00171262,0.802314,1.36962
60,21,0.777726,0.00210134,1.41553,2.46824
60,22,-0.247025,0.00242831,1.50508,2.69013
61,0,0.0362831,0.0104523,1.13611,1.92135
61,1,0.489268,0.00537796,0.627856,1.03763
61,2,-0.473827,0.00573308,1.04781,1.93972
61,3,-0.0586784,0.00189298,1.52484,3.21449
61,4,-0.134416,0.00144566,1.12809,2.28985
61,5,0.249205,0.00221865,1.09518,2.43153
61,6,1.352,0.00278897,1.24295,2.6406
61,7,-0.775193,0.00316403,0.687232,1.29657
61,8,0.071621,0.00446278,0.442521,0.741355
61,9,-0.572052,0.00916437,0.413563,0.641527
61,10,2.03169,0.00421784,0.435121,0.637328
61,11,-0.00521534,0.00136511,0.783172,1.21546
61,12,-0.311399,0.000741802,0.846745,1.36828
61,13,0.811722,0.000501931,1.22777,2.22632
61,14,-0.277173,0.000406852,2.03968,4.17244
61,15,-1.72538,0.000306109,1.56535,3.30221
61,16,0.0153256,0.000318274,1.55581,3.19853
61,17,-0.385127,0.000989246,1.88998,3.94332
61,18,-0.375774,0.00136309,1.20398,2.35727
61,19,-0.0401126,0.00041995,1.06387,1.95796
61,20,-0.19096,0.000866295,0.901547,1.57832
61,21,-0.134175,0.00375042,0.984413,1.75609
61,22,-0.534195,0.00474734,1.78751,3.26851
62,0,0.0478672,0.0118214,0.751092,1.25807
62,1,0.245737,0.00519353,1.07069,1.92542
62,2,-0.0384491,0.00291521,1.56424,3.00131
62,3,-0.327251,0.00261362,1.43249,2.95367
62,4,-0.400244,0.00215335,1.19289,2.58315
62,5,-1.13828,0.00183086,1.55914,3.38339
62,6,-0.586783,0.00499381,1.07059,2.1119
62,7,-0.523981,0.00271851,1.19588,2.21865
62,8,0.308619,0.00248236,0.785669,1.30851
62,9,-0.625354,0.00399744,0.772804,1.1928
62,10,-0.315245,0.00229645,0.876346,1.3349
62,11,-0.573137,0.000965848,0.763237,1.15563
62,12,0.0576046,0.000570906,0.72511,1.12456
62,13,-0.23814,0.00086429,0.767442,1.27752
62,14,-0.633919,0.00129949,0.937375,1.70812
62,15,1.79332,0.0225746,0.620163,1.18854
62,16,-0.168604,0.0276516,0.76141,1.45753
62,17,-0.0179447,0.000858925,1.42123,2.92746
62,18,0.517677,0.000637075,1.75364,3.55012
62,19,-0.420018,0.000645542,1.31391,2.49905
62,20,-0.0932047,0.000668241,1.26941,2.37485
62,21,-0.338262,0.00272417,1.44627,2.71542
62,22,0.00538768,0.0076619,1.1339,2.01087
63,0,0.0697904,0.0026396,1.31459,2.33099
63,1,-0.27253,0.00292319,2.05116,3.78743
63,2,-0.214954,0.00164806,1.44477,2.77573
63,3,0.00243386,0.00169714,1.72117,3.51147
63,4,-0.263893,0.00319393,1.37247,2.92265
63,5,1.28342,0.012545,0.441397,0.809224
63,6,0.583046,0.0032393,1.06741,2.15515
63,7,-0.593765,0.00272289,0.830009,1.37396
63,8,-0.186285,0.00277455,0.94369,1.51689
63,9,0.0311021,0.0018932,1.01812,1.58666
63,10,0.432316,0.00173214,1.02095,1.53036
63,11,-0.40699,0.0005674,0.793265,1.18302
63,12,-0.507989,0.000349324,0.905457,1.44448
63,13,-0.0992471,0.000581256,1.20454,2.1002
63,14,0.684733,0.00163663,0.804006,1.43345
63,15,0.432444,0.00399266,0.881016,1.76209
63,16,-0.43393,0.00846411,0.571934,1.05549
63,17,0.0659433,0.00185905,1.0091,2.04696
63,18,0.31024,0.000725496,1.40599,2.93031
63,19,-0.4787,0.000545852,1.52547,3.04178
63,20,-0.00824735,0.000669845,1.76097,3.43118
63,21,-0.941728,0.00210036,1.8173,3.46554
63,22,0.977895,0.00190169,1.21761,2.13496
64,0,-0.375266,0.00166838,1.65809,2.95932
64,1,-0.11678,0.00329614,1.71119,3.06914
64,2,0.11799,0.0020305,1.54195,2.98277
64,3,-0.181425,0.00270037,0.907766,1.73376
64,4,-0.878273,0.00852103,0.622518,1.14245
64,5,-0.537212,0.00419849,0.785816,1.64928
64,6,-1.43203,0.0107999,0.70897,1.42867
64,7,0.105557,0.014538,0.376843,0.595931
64,8,-0.0596896,0.00480038,0.75587,1.25478
64,9,-0.0161627,0.00331984,0.752156,1.11595
64,10,0.0260947,0.00199097,0.891017,1.28704
64,11,-0.116568,0.000705573,0.729249,1.06302
64,12,1.52475,0.000600882,0.683434,1.05762
64,13,0.138796,0.000606492,0.846982,1.41323
64,14,-0.383184,0.00127848,1.07999,2.1107
64,15,-0.366036,0.00813061,0.748776,1.57989
64,16,-0.294739,0.0158836,0.506161,0.987308
64,17,0.894788,0.0033017,0.766833,1.49132
64,18,-1.09886,0.000644652,1.35118,2.76818
64,19,0.945116,0.000348273,2.57135,5.32054
64,20,-0.497778,0.000313946,1.77779,3.44776
64,21,-0.496089,0.00206559,1.57519,2.89433
64,22,0.145471,0.00170474,1.34917,2.44856
65,0,-0.0790391,0.00242416,1.12954,1.95637
65,1,-0.518433,0.00468505,1.21122,2.11229
65,2,0.509113,0.00335438,1.44407,2.72468
65,3,0.706188,0.00984621,0.466989,0.783441
65,4,0.854448,0.0076654,0.633346,1.30139
65,5,-0.208567,0.0045399,1.13308,2.42321
65,6,2.54745,0.0238559,0.402688,0.74179
65,7,-0.405949,0.0097263,0.529065,0.94775
65,8,-0.176897,0.00580641,0.65202,1.14703
65,9,-0.137592,0.00504765,0.642376,0.984211
