y,x,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
22,21,-0.094353,0.00227683,2.24029,4.25339
22,22,-0.0462192,0.00194318,1.9413,3.48582
23,0,-0.0972427,0.00114951,1.62829,2.73926
23,1,-0.110191,0.000553477,1.64088,2.84662
23,2,-0.0965521,0.00069988,1.73826,3.22244
23,3,-0.0128403,0.00113381,1.88706,3.82309
23,4,-0.0302441,0.00171309,2.08414,4.59
23,5,-0.0583428,0.00191545,2.34029,5.39525
23,6,-0.0390129,0.00175159,2.43631,5.65472
23,7,-0.0241787,0.00148775,2.22305,5.05003
23,8,-0.00454573,0.00110698,1.90483,4.14708
23,9,0.0246756,0.000985922,1.52543,3.14341
23,10,0.057108,0.00309306,1.21888,2.39806
23,11,0.081557,0.0105297,1.10895,2.25811
23,12,0.11682,0.0161284,1.2442,2.86502
23,13,0.11065,0.0155606,1.61937,4.13744
23,14,0.0736963,0.0136499,2.00162,5.30183
23,15,0.054429,0.0122465,2.20651,5.73931
23,16,0.0217894,0.0101832,2.2135,5.38121
23,17,-0.00113096,0.00711749,2.18152,4.89338
23,18,-0.017031,0.00423718,2.21146,4.69152
23,19,-0.047214,0.0024324,2.19851,4.53286
23,20,-0.0382454,0.00203661,2.07551,4.18592
23,21,-0.0506124,0.00225454,1.88163,3.58397
23,22,-0.166611,0.0022298,1.69327,2.97538
24,0,-0.380543,0.00105173,1.62939,2.6439
24,1,-0.297252,0.0005802,1.6232,2.716
24,2,-0.0616583,0.000732859,1.67386,3.05892
24,3,0.0148528,0.00131059,1.82426,3.71775
24,4,0.0716129,0.00220469,1.93832,4.32499
24,5,0.0501674,0.00271529,2.00528,4.67591
24,6,0.0828655,0.00246395,2.12525,5.03847
24,7,0.0701268,0.00220352,2.01888,4.70185
24,8,0.0658678,0.00162855,1.78477,3.97387
24,9,0.0653419,0.000843356,1.60401,3.43751
24,10,0.0629828,0.000887454,1.48792,3.15762
24,11,0.0353472,0.00269434,1.56136,3.42345
24,12,-0.0130749,0.00496455,1.83019,4.26239
24,13,-0.0154557,0.0062232,2.1705,5.33275
24,14,-0.0200204,0.00744213,2.51386,6.37776
24,15,-0.0417571,0.00815345,2.76008,7.01387
24,16,-0.0707876,0.00773245,2.62737,6.34142
24,17,-0.107059,0.00625512,2.49851,5.6776
24,18,-0.118432,0.00418654,2.45967,5.32287
24,19,-0.115052,0.00233858,2.29714,4.75179
24,20,-0.108449,0.00161664,2.06656,4.15111
24,21,-0.1025,0.00149686,1.81332,3.46476
24,22,-0.213966,0.00161527,1.62332,2.83324
25,0,-0.177124,0.00111709,1.3351,2.08407
25,1,-0.230156,0.000613715,1.49261,2.41125
25,2,-0.138073,0.00067718,1.68348,3.04542
25,3,-0.0852973,0.00106468,1.94772,3.97466
25,4,-0.0234309,0.00176504,2.15982,4.87368
25,5,0.0989145,0.00212406,2.25812,5.37203
25,6,0.0800409,0.00221603,2.31539,5.59244
25,7,0.0704791,0.00182324,2.22193,5.24692
25,8,0.0841866,0.00117464,1.9833,4.50169
25,9,0.0984663,0.000549023,1.80162,4.01167
25,10,0.103602,0.000528648,1.76126,3.93934
25,11,0.0742412,0.00146388,1.87079,4.30117
25,12,0.0855085,0.00264061,2.09148,4.96981
25,13,0.0601794,0.00357712,2.37645,5.81351
25,14,0.0154189,0.00419039,2.74007,6.85356
25,15,-0.0250862,0.00514135,2.88483,7.21165
25,16,-0.0618906,0.00595854,2.6823,6.47398
25,17,-0.134114,0.00568606,2.54297,5.86833
25,18,-0.140665,0.00447307,2.42736,5.33219
25,19,-0.154663,0.0026961,2.215,4.58062
25,20,-0.142062,0.00145058,1.94057,3.83241
25,21,-0.125149,0.00103327,1.66161,3.13773
25,22,-0.142371,0.00117668,1.40013,2.43661
26,0,-0.0950006,0.00101648,1.13446,1.75204
26,1,-0.0969915,0.000697876,1.30867,2.04761
26,2,-0.123442,0.00065994,1.58786,2.79743
26,3,-0.0237658,0.000870368,1.89505,3.80684
26,4,-0.0113945,0.00120749,2.31416,5.22372
26,5,0.0480848,0.00144431,2.59291,6.19602
26,6,0.0357323,0.00132771,2.78834,6.77492
26,7,0.0404875,0.000949645,2.74665,6.57264
26,8,0.038757,0.000462536,2.63705,6.21141
26,9,0.045538,0.000225992,2.49353,5.8688
26,10,0.0516492,0.000290557,2.42133,5.72223
26,11,0.0970225,0.000764725,2.40689,5.71927
26,12,0.0820084,0.00131451,2.56691,6.19441
26,13,0.0309931,0.00194903,2.8109,6.91702
26,14,-0.0460666,0.0024575,2.93329,7.24266
26,15,-0.0757669,0.00353343,2.76634,6.77993
26,16,-0.102505,0.00512816,2.47806,5.98055
26,17,-0.0414134,0.00586124,2.31769,5.4724
26,18,-0.05116,0.00508104,2.21826,5.02263
26,19,-0.0696476,0.0031993,1.97151,4.14959
26,20,-0.0709467,0.00158964,1.65797,3.21934
26,21,-0.0702591,0.000824091,1.42161,2.62774
26,22,-0.084594,0.000801044,1.20743,2.08138
27,0,-0.13263,0.00070149,1.07584,1.65865
27,1,-0.20761,0.000693265,1.21166,1.84749
27,2,-0.193098,0.000678592,1.48436,2.54318
27,3,-0.136265,0.000729127,1.80004,3.54318
27,4,-0.0777654,0.000861305,2.25418,4.97739
27,5,-0.0631368,0.000938645,2.73213,6.46287
27,6,-0.0259873,0.000765857,3.14331,7.61872
27,7,-0.0192813,0.00045586,3.20549,7.74759
27,8,-0.0221392,0.000232379,3.10141,7.45688
27,9,-0.027235,0.00013061,2.95412,7.08349
27,10,-0.0346247,0.000144292,2.88708,6.94292
27,11,-0.019856,0.000379358,2.87167,6.9088
27,12,-0.00909351,0.000729889,2.87067,6.92063
27,13,0.0102913,0.00117456,2.81101,6.81664
27,14,0.0360354,0.00196856,2.56383,6.17934
27,15,0.0288371,0.00310424,2.29049,5.49098
27,16,0.0421708,0.00501166,2.11311,5.11778
27,17,-0.0198809,0.00590993,2.18633,5.33833
27,18,-0.0163961,0.00502773,2.16807,5.1254
27,19,-0.0236696,0.0032496,1.85491,4.01372
27,20,-0.0306662,0.00153663,1.52833,2.96137
27,21,-0.0418805,0.000600364,1.30519,2.3579
27,22,-0.0738703,0.000457165,1.13557,1.93447
28,0,-0.120245,0.000422722,0.984493,1.5047
28,1,-0.150288,0.000742434,1.03615,1.52917
28,2,-0.152975,0.000896858,1.21716,1.99592
28,3,-0.128246,0.000928422,1.44747,2.73188
28,4,-0.0999157,0.000981708,1.78969,3.7856
28,5,-0.0391396,0.00100611,2.32652,5.35625
28,6,-0.0183852,0.000728888,2.688,6.36064
28,7,-0.0102364,0.000429862,2.78771,6.60596
28,8,-0.0159543,0.000244392,2.67581,6.30575
28,9,0.00849346,0.000122777,2.51903,5.90607
28,10,0.0322739,0.000102192,2.46816,5.82435
28,11,0.00653769,0.000269694,2.51574,5.95787
28,12,0.0114918,0.000570971,2.55647,6.0474
28,13,0.033796,0.000973596,2.42881,5.73914
28,14,0.0652095,0.00154367,2.24792,5.32172
28,15,0.113413,0.00247587,2.08163,4.9727
28,16,0.0472676,0.00326946,2.18243,5.37839
28,17,-0.0138888,0.00414835,2.31112,5.83057
28,18,-0.0474155,0.00391328,2.26373,5.55425
28,19,-0.0564638,0.00279528,1.90338,4.2377
28,20,-0.0854681,0.00122634,1.53934,2.99745
28,21,-0.0868862,0.000361405,1.28639,2.27296
28,22,-0.0204467,0.000251416,2.66957,6.28645
29,0,-0.108021,0.000313136,0.90808,1.36585
29,1,-0.081756,0.000766847,0.896593,1.2875
29,2,-0.0488925,0.0011728,1.01139,1.61193
29,3,0.0246455,0.00145953,1.15161,2.11706
29,4,0.0834854,0.00161261,1.39277,2.88707
29,5,0.041054,0.00140611,1.89307,4.3009
29,6,0.0147436,0.00107389,2.12309,4.8843
29,7,0.0130957,0.000629384,2.11294,4.83598
29,8,0.0321895,0.000339424,2.00125,4.55944
29,9,0.0623917,0.000143912,1.95926,4.48746
29,10,0.0341634,9.04e-05,1.98124,4.60459
29,11,0.0411306,0.000212888,2.05066,4.7836
29,12,0.00460203,0.00045971,2.14598,4.98723
29,13,0.000657606,0.000803321,2.14712,4.9927
29,14,-0.0138402,0.00107945,2.18285,5.13898
29,15,-0.0717814,0.00135008,2.26607,5.49026
29,16,-0.0986866,0.00186529,2.35355,5.8678
29,17,-0.0636981,0.00240384,2.53544,6.49943
29,18,-0.107284,0.00255451,2.36882,5.93564
29,19,-0.128382,0.00200298,1.93549,4.39764
29,20,-0.135753,0.000898169,1.50534,2.94476
29,21,-0.120818,0.000259582,1.21204,2.07641
29,22,-0.108179,0.000221818,1.05133,1.70141
30,0,-0.178619,0.00043836,0.843986,1.23409
30,1,-0.122433,0.000735002,0.851862,1.20486
30,2,-0.0673855,0.00116578,0.980784,1.54818
30,3,0.0197879,0.00153128,1.15716,2.16465
30,4,0.176352,0.00183243,1.37324,2.93665
30,5,0.0667891,0.00162879,1.74023,3.98861
30,6,0.0397484,0.0011265,1.90572,4.36853
30,7,0.0633886,0.000768378,1.83371,4.1656
30,8,0.0930561,0.000447566,1.74847,3.97474
30,9,0.0825426,0.00017421,1.73922,3.99857
30,10,0.0838965,7.01e-05,1.70795,3.95677
30,11,0.0659228,0.000186976,1.67655,3.8791
30,12,0.0974827,0.000486775,1.6983,3.87863
30,13,0.0414427,0.000821641,1.84051,4.2174
30,14,0.0354741,0.00104324,1.95696,4.5589
30,15,0.0626869,0.00121795,2.02645,4.86737
30,16,-0.0263393,0.00136228,2.26051,5.67427
30,17,-0.155948,0.00153105,2.51402,6.47227
30,18,-0.178649,0.0017835,2.18161,5.43506
30,19,-0.200877,0.00145331,1.64931,3.6731
30,20,-0.185119,0.000602182,1.24909,2.33555
30,21,-0.175945,0.000491047,1.02341,1.65337
30,22,0.0917088,0.000451962,1.74476,3.96768
31,0,-0.141652,0.00101123,0.70235,0.981003
31,1,-0.128092,0.00076973,0.79925,1.10948
31,2,-0.0906275,0.00108662,0.97932,1.52796
31,3,-0.0499193,0.00120721,1.2322,2.32436
31,4,0.00766335,0.00125004,1.54082,3.36297
31,5,0.0113555,0.00117325,1.89201,4.38357
31,6,0.0263145,0.000883172,2.02769,4.69704
31,7,0.0406136,0.00066303,1.96285,4.50985
31,8,0.0384429,0.000400154,1.9088,4.423
31,9,0.046389,0.000154525,1.85853,4.35725
31,10,0.0465401,4.58e-05,1.71115,4.02767
31,11,0.0615071,0.000143619,1.59534,3.72015
31,12,0.0647295,0.00048873,1.58605,3.65648
31,13,0.0727259,0.000925032,1.67169,3.82551
31,14,0.0632006,0.00115348,1.80007,4.16285
31,15,0.0263687,0.00117289,1.96355,4.70521
31,16,-0.0780164,0.00118074,2.15866,5.4043
31,17,-0.109683,0.00151429,2.0722,5.25284
31,18,-0.108654,0.00206311,1.62281,3.93838
31,19,-0.0927661,0.00193205,1.16649,2.47557
31,20,-0.094466,0.00101933,0.865372,1.4779
31,21,-0.112215,0.0015818,0.718685,1.03865
31,22,-0.0756403,0.00203689,0.68572,0.961941
32,0,-0.129928,0.00231376,0.554961,0.732209
32,1,-0.14362,0.0010809,0.674481,0.904194
32,2,-0.231229,0.00108606,0.906005,1.3761
32,3,-0.229449,0.0010267,1.15483,2.14304
32,4,-0.128085,0.000903925,1.52734,3.30308
32,5,-0.0341975,0.000857135,2.00778,4.61645
32,6,-0.0313705,0.000666457,2.14349,4.91259
32,7,-0.0163126,0.000526728,2.1432,4.88685
32,8,0.00817802,0.000326189,2.04057,4.70022
32,9,0.0198801,0.00013843,1.93259,4.53606
32,10,0.0614579,4.32e-05,1.75186,4.15445
32,11,0.0849406,0.000144834,1.6111,3.79642
32,12,0.100366,0.000548308,1.57288,3.66862
32,13,0.103635,0.00103042,1.64993,3.80677
32,14,0.0951537,0.00118583,1.79889,4.1649
32,15,0.0761122,0.00120449,1.91767,4.57634
32,16,0.053881,0.00143601,1.88788,4.67168
32,17,7.12e-05,0.00204725,1.66166,4.16514
32,18,-0.0420134,0.00301828,1.28589,3.10868
32,19,-0.0473107,0.0031104,0.945602,2.02393
32,20,-0.0699262,0.00196773,0.660193,1.07568
32,21,0.00715743,0.000329108,2.04213,4.70465
32,22,-0.0749508,0.00523084,0.530543,0.677141
33,0,-0.0647249,0.00465027,0.436555,0.537712
33,1,-0.0578015,0.00198282,0.526087,0.672733
33,2,-0.0548235,0.00167763,0.702931,1.03074
33,3,-0.0423255,0.00143002,0.91275,1.64687
33,4,-0.0232702,0.00118102,1.23481,2.58409
33,5,-0.0364903,0.00100984,1.68349,3.71594
33,6,-0.0386609,0.00075713,1.86297,4.09354
33,7,-0.0323915,0.000552214,1.93439,4.25045
33,8,-0.00374685,0.000333358,1.93508,4.3514
33,9,0.0370864,0.000161464,1.85158,4.28695
33,10,0.0454746,5.23e-05,1.81026,4.26874
33,11,0.0595402,0.000140738,1.76733,4.21398
33,12,0.0782737,0.00050219,1.78626,4.26326
33,13,0.0646566,0.000987183,1.86372,4.39611
33,14,0.0672415,0.00118835,1.93915,4.54017
33,15,0.105303,0.00126263,1.92169,4.5672
33,16,0.0890968,0.00157293,1.81549,4.46337
33,17,0.118095,0.00245153,1.50564,3.79097
33,18,0.0980142,0.00331758,1.2285,3.0796
33,19,-0.00609442,0.003848,0.921655,2.09457
33,20,-0.0135344,0.00294578,0.606815,1.02264
33,21,-0.00827491,0.000337026,1.94582,4.372
33,22,-0.00902151,0.000342183,1.94859,4.37429
34,0,-0.0570873,0.00727823,0.383191,0.440918
34,1,-0.0570253,0.00310553,0.474657,0.592842
34,2,-0.035033,0.00225437,0.624358,0.90858
34,3,0.00690774,0.00208602,0.787936,1.41801
34,4,-0.000536278,0.00187825,1.00234,2.04097
34,5,0.0165682,0.0016176,1.26819,2.66538
34,6,0.0241804,0.00125609,1.40605,2.92745
34,7,0.0274479,0.000924615,1.42867,2.9819
34,8,0.00747297,0.000558811,1.51573,3.26165
34,9,0.000979209,0.000238028,1.61486,3.61061
34,10,-0.000530516,6.1e-05,1.72355,3.97743
34,11,0.00720894,7.58e-05,1.88913,4.47089
34,12,0.00318363,0.000335431,2.11438,5.07636
34,13,0.00333363,0.000759727,2.2598,5.41215
34,14,0.0168796,0.0011251,2.22229,5.26488
34,15,0.0253619,0.00122434,2.10544,5.03114
34,16,0.0512104,0.00153068,1.87759,4.60073
34,17,0.115368,0.00231904,1.59173,4.05381
34,18,0.0933352,0.00287087,1.36452,3.52715
34,19,0.016386,0.00310962,1.03483,2.4665
34,20,-0.038373,0.00282343,0.666933,1.18563
34,21,-0.0286589,0.00467023,0.465946,0.515346
34,22,-0.0426968,0.0102233,0.400146,0.422077
35,0,-0.141177,0.00916746,0.373235,0.406615
35,1,-0.0999188,0.00369573,0.456223,0.564075
35,2,-0.105002,0.00254273,0.607561,0.891819
35,3,-0.053936,0.00233301,0.774558,1.40587
35,4,0.0220713,0.00212619,0.979766,1.99856
35,5,0.0486015,0.0019306,1.19888,2.51504
35,6,0.0608613,0.00173155,1.25589,2.59653
35,7,0.086853,0.00145155,1.18706,2.43097
35,8,0.115541,0.000968811,1.19342,2.4821
35,9,0.114192,0.000472882,1.24272,2.67568
35,10,0.0937063,0.000110281,1.39135,3.10968
35,11,0.0398328,7.43e-05,1.64575,3.78436
35,12,-0.00296775,0.000268285,1.94935,4.53757
35,13,-0.0298819,0.000636456,2.17126,5.07844
35,14,-0.0377837,0.00104552,2.25972,5.29533
35,15,-0.0297601,0.0012231,2.19335,5.22353
35,16,-0.0194588,0.00134489,1.97897,4.86349
35,17,-0.0504756,0.00167274,1.80912,4.66457
35,18,-0.0509156,0.00208983,1.57138,4.14077
35,19,-0.069006,0.00211326,1.1515,2.79647
35,20,-0.114396,0.00199894,0.730122,1.33185
35,21,-0.103041,0.00443989,0.502053,0.573353
35,22,-0.117016,0.0117144,0.398917,0.39729
36,0,-0.115942,0.0139724,0.321787,0.338828
36,1,-0.107965,0.00513976,0.400012,0.486853
36,2,-0.123289,0.00301555,0.570976,0.843901
36,3,-0.0818436,0.00252045,0.769688,1.39928
36,4,-0.0497783,0.00196477,1.04835,2.1394
36,5,0.00579303,0.0016907,1.32965,2.81063
36,6,0.0607974,0.00165176,1.33734,2.79025
36,7,0.0894112,0.00152136,1.21424,2.51115
36,8,0.0835561,0.00105094,1.19502,2.5131
36,9,0.0826865,0.000493479,1.22109,2.65272
36,10,0.0548859,0.000156561,1.31055,2.91183
36,11,0.0479613,0.000159538,1.44162,3.23499
36,12,0.0283626,0.000374811,1.62509,3.63647
36,13,0.0428288,0.000715347,1.77589,3.95813
36,14,0.0139009,0.00107651,1.91163,4.29046
36,15,0.00141009,0.00132033,1.95983,4.53191
36,16,0.00875351,0.00133674,1.88059,4.56421
36,17,-0.0140465,0.00140204,1.8319,4.70906
36,18,-0.0778326,0.00156109,1.62073,4.29205
36,19,-0.119267,0.00163166,1.1384,2.77062
36,20,-0.151236,0.00193897,0.684319,1.25151
36,21,-0.0974543,0.00595146,0.437687,0.483941
36,22,-0.0968867,0.0190858,0.339346,0.316387
37,0,-0.0184005,0.0230368,0.252604,0.258682
37,1,0.0120584,0.00878433,0.323671,0.393455
37,2,-0.0192479,0.00448815,0.496645,0.738444
37,3,-0.0395367,0.00330101,0.707513,1.27301
37,4,-0.0112238,0.00232365,0.978371,1.97033
37,5,-0.0102788,0.00152468,1.37684,2.89401
37,6,0.00990125,0.00128634,1.48181,3.11031
37,7,0.0904116,0.0011582,1.37355,2.88118
37,8,0.129099,0.000864636,1.28739,2.74015
37,9,0.0987681,0.000459615,1.28078,2.79753
37,10,0.0766801,0.000202419,1.3079,2.89514
37,11,0.106267,0.000287747,1.36065,3.00892
37,12,0.103716,0.000537553,1.46306,3.21223
37,13,0.0504409,0.000793189,1.65594,3.63218
37,14,0.0522215,0.00114287,1.76418,3.89627
37,15,0.0407115,0.0012945,1.83158,4.19689
37,16,0.0112937,0.00120976,1.86488,4.5139
37,17,-0.0272706,0.00128896,1.78802,4.58412
37,18,-0.0588316,0.00147391,1.4799,3.86979
37,19,-0.0796982,0.00165743,0.95039,2.23659
37,20,-0.0657623,0.00264236,0.54342,0.949645
37,21,-0.0211535,0.00866632,0.32632,0.308479
37,22,-0.0178372,0.0307914,0.251671,0.202894
38,0,-0.00993383,0.0223359,0.242225,0.233546
38,1,-0.0191664,0.00945939,0.317876,0.388618
38,2,0.00605406,0.00546653,0.474667,0.711111
38,3,0.0293177,0.00426199,0.670083,1.20374
38,4,0.0508538,0.00293456,0.905767,1.81252
38,5,0.0331493,0.00176442,1.2758,2.64649
38,6,0.0347544,0.00115305,1.53405,3.19731
38,7,0.048399,0.00077867,1.60043,3.37991
38,8,0.0652495,0.000553026,1.61381,3.48353
38,9,0.0724745,0.000342534,1.62128,3.59618
38,10,0.0614022,0.000186667,1.65848,3.72052
38,11,0.0768182,0.000279197,1.71424,3.84156
38,12,0.0407499,0.000458149,1.79768,3.99473
38,13,0.024925,0.000654408,1.8344,4.03608
38,14,-0.0106912,0.000962095,1.89075,4.21022
38,15,-0.0202625,0.0010826,1.85979,4.28412
38,16,-0.0145347,0.00113435,1.77856,4.27901
38,17,-0.0187541,0.00137946,1.6006,4.0587
38,18,-0.029021,0.00183968,1.1896,3.01947
38,19,-0.019108,0.00251906,0.721226,1.61982
38,20,0.0253666,0.00392469,0.417409,0.681892
38,21,0.00234635,0.00870576,0.273549,0.222979
38,22,-0.012856,0.0272631,0.225922,0.146465
39,0,-0.0174536,0.0147307,0.25639,0.236242
39,1,-0.024256,0.00679137,0.341902,0.421143
39,2,-0.0363514,0.00441647,0.500774,0.755082
39,3,-0.0193434,0.00377362,0.709992,1.27238
39,4,0.00216386,0.00282002,0.933592,1.86455
39,5,0.037292,0.00175286,1.23832,2.55938
39,6,0.0382489,0.00103323,1.52213,3.15836
39,7,0.0330721,0.000619471,1.71588,3.60837
39,8,0.0322945,0.000435437,1.92707,4.15668
39,9,0.0158813,0.000259416,2.05713,4.56408
39,10,0.00931052,0.000120087,2.14188,4.77591
39,11,-0.0247011,0.000226247,2.08683,4.63305
39,12,-0.0014979,0.000410323,1.91073,4.18291
39,13,0.0349909,0.000614031,1.81396,3.93454
39,14,0.0288777,0.000910233,1.73854,3.80123
39,15,0.0218367,0.00111756,1.65505,3.74081
39,16,-0.00413065,0.00123742,1.60585,3.81459
39,17,-0.0119648,0.00177385,1.39194,3.45151
39,18,0.0066541,0.00273438,0.978252,2.41169
39,19,0.0284586,0.00443643,0.595226,1.30492
39,20,0.0303685,0.00676764,0.378403,0.627899
39,21,0.0523269,0.00862142,0.268272,0.251967
39,22,0.0108896,0.0171951,0.231193,0.137144
40,0,0.0218327,0.00673666,0.27754,0.26912
40,1,0.00496573,0.00404668,0.355028,0.448247
40,2,-0.0141464,0.00318612,0.512333,0.780942
40,3,-0.0112068,0.00312394,0.728777,1.30559
40,4,0.00418929,0.00237955,0.96817,1.92189
40,5,0.0192871,0.00150307,1.27143,2.61984
40,6,0.0616316,0.000903231,1.53756,3.17667
40,7,0.0476233,0.000554537,1.76907,3.68192
40,8,-0.00125949,0.000423314,2.13507,4.5167
40,9,0.00623577,0.000204187,2.29297,4.94141
40,10,-0.00661194,9.03e-05,2.27964,4.93496
40,11,0.0359916,0.000257224,2.04053,4.40495
40,12,0.0690844,0.000434479,1.78794,3.84782
40,13,0.0529825,0.000583971,1.69992,3.6589
40,14,0.0351241,0.00081881,1.6395,3.56039
40,15,0.0129708,0.001081,1.58345,3.53797
40,16,0.0155222,0.00143386,1.45934,3.41305
40,17,0.00926435,0.00239985,1.21141,2.93869
40,18,0.0193038,0.00426871,0.854396,2.06184
40,19,0.0669527,0.00785646,0.553273,1.22363
40,20,0.0773469,0.0115943,0.392537,0.716568
40,21,0.0395319,0.0113966,0.304822,0.379401
40,22,0.0288866,0.00892324,0.259644,0.209934
41,0,0.0460786,0.00186552,0.341883,0.391574
41,1,0.0362307,0.00182682,0.3998,0.535906
41,2,0.0200175,0.00208047,0.541209,0.844923
41,3,0.00462679,0.00222351,0.76776,1.38001
41,4,0.0500548,0.00187338,0.980539,1.93324
41,5,0.0504269,0.00114052,1.31869,2.70919
41,6,0.0459484,0.000671637,1.6699,3.47685
41,7,0.0521707,0.000469622,1.88715,3.92313
41,8,0.0598925,0.000377546,2.18674,4.54658
41,9,-0.00319,0.000153316,2.411,5.03971
41,10,0.00863925,6.36e-05,2.372,4.96976
41,11,0.0142209,0.000222294,2.10597,4.48329
41,12,0.0202019,0.000351773,1.86461,4.02503
41,13,0.0395075,0.000461047,1.74182,3.76973
41,14,0.0201386,0.000710885,1.62906,3.52857
41,15,0.0170667,0.00107107,1.50125,3.30916
41,16,0.0156654,0.00168254,1.31993,3.02015
41,17,0.0337327,0.00314153,1.06371,2.51
41,18,0.0679169,0.00613458,0.794558,1.88708
41,19,0.0504409,0.0104842,0.609416,1.40081
41,20,0.0624229,0.0137848,0.485062,0.988191
41,21,0.0840443,0.0135061,0.388418,0.612015
41,22,0.0887958,0.00675986,0.331051,0.378487
42,0,0.0664773,0.000983522,0.456186,0.60056
42,1,0.0436023,0.000670081,0.50612,0.728074
42,2,0.0557866,0.00101886,0.635096,1.02539
42,3,0.0167835,0.00128844,0.84695,1.53484
42,4,0.00787725,0.00119666,1.10927,2.19025
42,5,0.0610891,0.000730259,1.44184,2.96842
42,6,-0.0110129,0.000413771,1.92025,4.03014
42,7,0.00838635,0.000296313,2.3155,4.86311
42,8,-0.00949668,0.000251916,2.48164,5.20125
42,9,-0.0191927,0.000107777,2.53728,5.24269
42,10,-0.0164443,4.25e-05,2.54597,5.29111
42,11,-0.00761501,0.000172083,2.22293,4.70464
42,12,0.0113618,0.000280963,1.90305,4.09875
42,13,0.00361743,0.000374925,1.74095,3.77023
42,14,0.0180095,0.00062301,1.58854,3.43547
42,15,0.025482,0.00102212,1.42938,3.13128
42,16,0.0324901,0.00167259,1.25221,2.81865
42,17,0.0446244,0.00294794,1.05148,2.45043
42,18,0.0570843,0.00559322,0.876795,2.10091
42,19,0.0306942,0.00896269,0.766828,1.80988
42,20,0.024877,0.0112227,0.654794,1.39766
42,21,0.0198062,0.010414,0.55248,0.967443
42,22,0.0341842,0.00539053,0.471686,0.6484
43,0,-0.0477845,0.000718261,0.60482,0.860255
43,1,-0.0381832,0.000207207,0.651205,0.984003
43,2,-0.0313342,0.000350948,0.765153,1.26896
43,3,-0.0204764,0.000560325,0.969705,1.77492
43,4,-0.0251644,0.000588003,1.25945,2.49669
43,5,-0.0721104,0.000352633,1.6331,3.37422
43,6,-0.0864677,0.000228681,2.07409,4.33592
43,7,-0.1667,0.000178471,2.50504,5.22267
43,8,-0.0956968,0.000137114,2.76777,5.72377
43,9,-0.0509003,5.57e-05,2.59859,5.28831
43,10,-0.0480141,3.12e-05,2.49581,5.09386
43,11,-0.0443156,0.000148507,2.21893,4.62428
43,12,0.00209427,0.000277493,1.82978,3.89373
43,13,0.0366261,0.000335163,1.64269,3.53562
43,14,0.0274964,0.000509388,1.5437,3.32635
43,15,0.0200036,0.000853374,1.40516,3.06202
43,16,0.0193989,0.00133176,1.27025,2.84213
43,17,0.0239578,0.00223201,1.11883,2.60961
43,18,0.0111467,0.00402935,0.989582,2.40062
43,19,-0.00735128,0.00612365,0.915232,2.19486
43,20,-0.051061,0.00735915,0.825775,1.81385
43,21,-0.0688737,0.00660961,0.714443,1.31093
43,22,-0.0581818,0.00352629,0.629598,0.94826
44,0,-0.044509,0.000777343,0.681091,1.01995
44,1,-0.0292459,0.000157739,0.724406,1.12908
44,2,-0.0481758,8.16e-05,0.843499,1.42316
44,3,-0.0943757,0.000133633,1.06134,1.94633
44,4,-0.0939948,0.000205895,1.34921,2.66235
44,5,-0.076664,0.000156741,1.65023,3.38373
44,6,-0.0423488,0.000145697,1.96716,4.05868
44,7,-0.0149848,0.000153948,2.16111,4.40555
44,8,-0.0260549,0.000106834,2.34455,4.67885
44,9,-0.0187179,3.59e-05,2.29678,4.52649
44,10,0.00281735,4.54e-05,2.17683,4.31898
44,11,0.0182785,0.000191513,1.95447,3.99247
44,12,0.0510957,0.000294888,1.71637,3.62497
44,13,0.038896,0.000296074,1.59779,3.4354
44,14,0.0357375,0.000409978,1.51237,3.26182
44,15,0.0264538,0.000690859,1.39371,3.03437
44,16,0.039752,0.00109561,1.30681,2.92127
44,17,0.0502565,0.00185132,1.18651,2.78261
44,18,0.0630462,0.00307154,1.06664,2.60689
44,19,0.0392412,0.00459287,0.997937,2.43668
44,20,0.0281799,0.00546485,0.906476,2.04256
44,21,-0.00875952,0.00504107,0.792293,1.52378
44,22,-0.0199158,0.00286107,0.697104,1.11641
45,0,-0.0231952,0.00103725,0.700946,1.07415
45,1,-0.0284221,0.000312292,0.76117,1.20411
45,2,-0.00143844,0.000138473,0.8583,1.46323
45,3,0.0260375,8.23e-05,1.01191,1.85052
45,4,-0.00871831,7.94e-05,1.2829,2.49571
45,5,-0.00207455,9.49e-05,1.55767,3.15824
45,6,-0.0268405,0.000127119,1.83618,3.74968
45,7,-0.0647222,0.000136753,2.03893,4.11322
45,8,-0.0620917,9.01e-05,2.11355,4.16312
45,9,-0.0427187,4.11e-05,2.15443,4.19145
45,10,-0.0313901,5.61e-05,2.13439,4.23239
45,11,-0.0201472,0.000156643,1.99315,4.08929
45,12,0.024632,0.000234875,1.82924,3.88958
45,13,0.0355941,0.000226946,1.70318,3.69131
45,14,0.0179826,0.000274089,1.60702,3.49554
45,15,0.0293201,0.00047983,1.48612,3.26468
45,16,0.025836,0.00077761,1.44638,3.28713
45,17,0.00766491,0.00124524,1.41165,3.35454
45,18,-0.0122424,0.0019687,1.28548,3.17567
45,19,-0.0349379,0.00297237,1.14319,2.81258
45,20,-0.0389035,0.00371809,0.992778,2.2511
45,21,-0.0248902,0.00382713,0.830231,1.62451
45,22,-0.0323381,0.00260049,0.724559,1.1949
